CompoundID,CompoundName
PC.17:0_16:1__Np,PC 17:0_16:1
PC.17:0_18:1__Np,PC 17:0_18:1
PC.18:0_18:1__Np,PC 18:0_18:1
PC.18:0_18:1__Np,PC 18:0_18:1
PC.18:0_18:1__Pp,PC 18:0_18:1
PC.18:0_18:2__Np,PC 18:0_18:2
PC.18:0_18:2__Np,PC 18:0_18:2
PC.18:0_20:3__Np,PC 18:0_20:3
PC.18:0_20:3__Np,PC 18:0_20:3
PC.18:0_20:4__Np,PC 18:0_20:4
PC.18:0_20:4__Np,PC 18:0_20:4
PC.18:0_20:4__Pp,PC 18:0_20:4
PC.18:0_22:4__Np,PC 18:0_22:4
PC.18:1_18:2__Np,PC 18:1_18:2
PC.18:1_18:2__Np,PC 18:1_18:2
PC.18:1_18:2__Pp,PC 18:1_18:2
PC.18:1_20:4__Np,PC 18:1_20:4
PC.18:1_20:4__Np,PC 18:1_20:4
PC.18:2_18:2__Np,PC 18:2_18:2
PC.18:2_18:2__Np,PC 18:2_18:2
PC.18:2_20:2__Np,PC 18:2_20:2
PC.18:2_20:2__Np,PC 18:2_20:2
PC.18:2_20:4__Np,PC 18:2_20:4
PC.18:2_20:4__Np,PC 18:2_20:4
PC.19:0_18:2__Np,PC 19:0_18:2
PC.20:1_20:4__Np,PC 20:1_20:4
PC.20:2_20:4__Np,PC 20:2_20:4
PC.20:4_20:4__Np,PC 20:4_20:4
PC.22:0_18:1__Np,PC 22:0_18:1
PC.22:1_18:2__Np,PC 22:1_18:2
PC.30:0__Pp,PC 30:0
PC.30:2__Pp,PC 30:2
PC.32:0|PC.16:0_16:0__Pp,PC 32:0|PC 16:0_16:0
PC.32:2__Pp,PC 32:2
PC.34:1__Pp,PC 34:1
PC.34:1__Pp,PC 34:1
PC.34:2__Pp,PC 34:2
PC.35:2__Np,PC 35:2
PC.35:2__Pp,PC 35:2
PC.36:1__Pp,PC 36:1
PC.36:2__Pp,PC 36:2
PC.36:2__Pp,PC 36:2
PC.36:2_1__Pp,PC 36:2_1
PC.36:2_1__Pp,PC 36:2_1
PC.36:3__Pp,PC 36:3
PC.36:4__Pp,PC 36:4
PC.36:4__Pp,PC 36:4
PC.36:4_1__Pp,PC 36:4_1
PC.37:1__Np,PC 37:1
PC.37:2__Np,PC 37:2
PC.38:1__Np,PC 38:1
PC.38:2__Np,PC 38:2
PC.38:4__Pp,PC 38:4
PC.38:5__Pp,PC 38:5
PC.40:2__Np,PC 40:2
PC.40:5__Np,PC 40:5
PC.42:2__Np,PC 42:2
PC.O-34:3__Pp,PC O-34:3
PC.O-38:5__Pp,PC O-38:5
PE.14:0_16:1__Np,PE 14:0_16:1
PE.14:1_16:1__Np,PE 14:1_16:1
PE.15:0_16:1__Np,PE 15:0_16:1
PE.15:0_18:1(d7)__Np,PE 15:0_18:1(d7)
PE.15:0_18:1(d7)__Np,PE 15:0_18:1(d7)
PE.15:1_16:1__Np,PE 15:1_16:1
PE.16:0_16:1__Np,PE 16:0_16:1
PE.16:0_16:1__Np,PE 16:0_16:1
PE.16:0_16:1_1__Np,PE 16:0_16:1_1
PE.16:0_18:0__Np,PE 16:0_18:0
PE.16:0_18:1__Np,PE 16:0_18:1
PE.16:0_18:1__Np,PE 16:0_18:1
PE.16:0_18:2__Np,PE 16:0_18:2
PE.16:0_20:4__Np,PE 16:0_20:4
PE.16:0_20:4__Np,PE 16:0_20:4
PE.16:1_16:1__Np,PE 16:1_16:1
PE.16:1_16:1__Np,PE 16:1_16:1
PE.16:1_16:1__Pp,PE 16:1_16:1
PE.16:1_18:1__Np,PE 16:1_18:1
PE.16:1_18:1__Np,PE 16:1_18:1
PE.16:1_18:1_1__Np,PE 16:1_18:1_1
PE.16:1_18:2__Np,PE 16:1_18:2
PE.16:1_20:1__Np,PE 16:1_20:1
PE.16:1_22:1__Np,PE 16:1_22:1
PE.17:0_16:1__Np,PE 17:0_16:1
PE.17:0_16:1__Np,PE 17:0_16:1
PE.17:0_18:2__Np,PE 17:0_18:2
PE.17:0_18:2__Np,PE 17:0_18:2
PE.18:0_18:1__Np,PE 18:0_18:1
PE.18:0_18:1__Np,PE 18:0_18:1
PE.18:0_18:1_1__Np,PE 18:0_18:1_1
PE.18:0_18:2__Np,PE 18:0_18:2
PE.18:0_18:2__Np,PE 18:0_18:2
PE.18:0_18:2_1__Np,PE 18:0_18:2_1
PE.18:0_18:2_1__Np,PE 18:0_18:2_1
PE.18:0_20:3__Np,PE 18:0_20:3
PE.18:0_20:3__Np,PE 18:0_20:3
PE.18:0_20:4__Np,PE 18:0_20:4
PE.18:0_20:4__Np,PE 18:0_20:4
PE.18:0_22:4__Np,PE 18:0_22:4
PE.18:0_22:5__Np,PE 18:0_22:5
PE.18:1_18:1__Np,PE 18:1_18:1
PE.18:1_18:2__Np,PE 18:1_18:2
PE.18:1_18:2__Np,PE 18:1_18:2
PE.18:1_20:4__Np,PE 18:1_20:4
PE.18:1_20:4__Np,PE 18:1_20:4
PE.18:2_18:2__Np,PE 18:2_18:2
PE.18:2_18:2__Np,PE 18:2_18:2
PE.18:2_20:2__Np,PE 18:2_20:2
PE.20:0_18:2__Np,PE 20:0_18:2
PE.20:0_20:4__Np,PE 20:0_20:4
PE.20:1_18:2__Np,PE 20:1_18:2
PE.20:1_18:2__Np,PE 20:1_18:2
PE.34:1__Np,PE 34:1
PE.35:1__Np,PE 35:1
PE.35:1__Np,PE 35:1
PE.36:1__Np,PE 36:1
PE.36:2__Pp,PE 36:2
PE.38:1__Np,PE 38:1
PE.38:2__Np,PE 38:2
PE.38:2__Np,PE 38:2
PE.38:4__Pp,PE 38:4
PG.15:0_18:1(d7)__Np,PG 15:0_18:1(d7)
PG.15:0_18:1(d7)__Np,PG 15:0_18:1(d7)
PG.16:0_18:1__Np,PG 16:0_18:1
PG.18:1_18:2__Np,PG 18:1_18:2
PG.18:2_18:2__Np,PG 18:2_18:2
PI.15:0_18:1(d7)__Np,PI 15:0_18:1(d7)
PI.15:0_18:1(d7)__Np,PI 15:0_18:1(d7)
PI.16:0_16:1__Np,PI 16:0_16:1
PI.16:0_16:1__Np,PI 16:0_16:1
PI.16:0_20:4__Np,PI 16:0_20:4
PI.16:0_20:4__Np,PI 16:0_20:4
PI.16:1_16:1__Np,PI 16:1_16:1
PI.18:0_18:1__Np,PI 18:0_18:1
PI.18:0_18:2__Np,PI 18:0_18:2
PI.18:0_18:2__Np,PI 18:0_18:2
PI.18:0_20:2__Np,PI 18:0_20:2
PI.18:0_20:3__Np,PI 18:0_20:3
PI.18:0_20:3__Np,PI 18:0_20:3
PI.18:0_20:4__Np,PI 18:0_20:4
PI.18:0_20:4__Np,PI 18:0_20:4
PI.18:0_22:4__Np,PI 18:0_22:4
PI.18:0_22:5__Np,PI 18:0_22:5
PI.18:1_18:1__Np,PI 18:1_18:1
PI.18:1_20:4__Np,PI 18:1_20:4
PI.18:1_20:4__Np,PI 18:1_20:4
PI.34:1__Np,PI 34:1
PI.34:1__Np,PI 34:1
PI.36:1__Np,PI 36:1
PI.38:2__Np,PI 38:2
PS.15:0_18:1(d7)__Np,PS 15:0_18:1(d7)
PS.16:1_18:3__Np,PS 16:1_18:3
PS.18:0_18:1__Np,PS 18:0_18:1
PS.18:0_18:1__Np,PS 18:0_18:1
PS.18:0_18:2__Np,PS 18:0_18:2
PS.18:0_18:2__Np,PS 18:0_18:2
PS.18:0_18:2_1__Np,PS 18:0_18:2_1
PS.18:0_20:3__Np,PS 18:0_20:3
PS.18:0_20:3_1__Np,PS 18:0_20:3_1
PS.18:0_20:4__Np,PS 18:0_20:4
PS.18:0_22:4__Np,PS 18:0_22:4
SE.28:2/21:1__Pp,SE 28:2/21:1
SM.34:1;O2__Pp,SM 34:1;O2
SM.36:1;O2__Pp,SM 36:1;O2
SM.d15:1_27:0__Np,SM d15:1_27:0
SM.d17:1_18:0__Np,SM d17:1_18:0
SM.d17:1_24:1__Np,SM d17:1_24:1
SM.d18:1_16:0__Np,SM d18:1_16:0
SM.d18:1_16:0__Np,SM d18:1_16:0
SM.d18:1_18:1(d9)__Np,SM d18:1_18:1(d9)
SM.d18:1_18:1(d9)__Np,SM d18:1_18:1(d9)
SM.d18:1_18:1(d9)__Pp,SM d18:1_18:1(d9)
SM.d18:1_24:1__Np,SM d18:1_24:1
SM.d32:0__Np,SM d32:0
SM.d32:1__Np,SM d32:1
SM.d32:1__Np,SM d32:1
SM.d33:1__Np,SM d33:1
SM.d34:0__Np,SM d34:0
SM.d34:1__Pp,SM d34:1
SM.d34:2__Np,SM d34:2
SM.d34:2__Np,SM d34:2
SM.d35:1__Np,SM d35:1
SM.d36:1__Np,SM d36:1
SM.d36:1__Np,SM d36:1
SM.d36:1__Pp,SM d36:1
SM.d36:2__Np,SM d36:2
SM.d37:1__Np,SM d37:1
SM.d37:1__Np,SM d37:1
SM.d38:1__Np,SM d38:1
SM.d38:1__Np,SM d38:1
SM.d38:1__Pp,SM d38:1
SM.d39:1__Np,SM d39:1
SM.d40:1__Np,SM d40:1
SM.d40:1__Np,SM d40:1
SM.d40:1__Pp,SM d40:1
SM.d40:2__Np,SM d40:2
SM.d41:1__Np,SM d41:1
SM.d41:2__Np,SM d41:2
SM.d42:1__Np,SM d42:1
SM.d42:1__Np,SM d42:1
SM.d42:1__Pp,SM d42:1
SM.d42:2__Np,SM d42:2
SM.d42:2__Pp,SM d42:2
SM.d42:3__Np,SM d42:3
SM.d42:3__Np,SM d42:3
SM.d43:2__Np,SM d43:2
SM.d46:1__Np,SM d46:1
SPB.22:0;O2__Pp,SPB 22:0;O2
ST.27:1;O__Pp,ST 27:1;O
ST.27:1;O_1__Pp,ST 27:1;O_1
ST.27:1;O_2__Pp,ST 27:1;O_2
ST.27:1;O_3__Pp,ST 27:1;O_3
ST.27:2;O__Pp,ST 27:2;O
ST.27:2;O_1__Pp,ST 27:2;O_1
TG_d5.51:4|TG_d5.16:1_17:1_18:2__Pp,TG_d5 51:4|TG_d5 16:1_17:1_18:2
TG_d5.51:4|TG_d5.17:0_17:2_17:2__Pp,TG_d5 51:4|TG_d5 17:0_17:2_17:2
TG_d5.53:3|TG_d5.17:1_18:1_18:1__Pp,TG_d5 53:3|TG_d5 17:1_18:1_18:1
TG_d5.54:6|TG_d5.18:2_18:2_18:2__Pp,TG_d5 54:6|TG_d5 18:2_18:2_18:2
TG_d5.54:7|TG_d5.18:2_18:2_18:3__Pp,TG_d5 54:7|TG_d5 18:2_18:2_18:3
TG_d5.56:6|TG_d5.18:2_18:2_20:2__Pp,TG_d5 56:6|TG_d5 18:2_18:2_20:2
TG_d5.56:7|TG_d5.18:2_20:2_18:3__Pp,TG_d5 56:7|TG_d5 18:2_20:2_18:3
TG_d5.56:8|TG_d5.18:2_18:3_20:3__Pp,TG_d5 56:8|TG_d5 18:2_18:3_20:3
TG_d5.60:5|TG_d5.22:1_18:2_20:2__Pp,TG_d5 60:5|TG_d5 22:1_18:2_20:2
TG_d5.66:0|TG_d5.22:0_22:0_22:0__Pp,TG_d5 66:0|TG_d5 22:0_22:0_22:0
TG.12:0_12:0_18:0__Pp,TG 12:0_12:0_18:0
TG.12:0_12:1_16:0__Pp,TG 12:0_12:1_16:0
TG.12:0_16:0_18:1__Pp,TG 12:0_16:0_18:1
TG.12:1_16:1_18:1__Pp,TG 12:1_16:1_18:1
TG.13:1_16:0_16:0__Pp,TG 13:1_16:0_16:0
TG.13:1_16:0_16:1__Pp,TG 13:1_16:0_16:1
TG.13:1_16:1_16:1__Pp,TG 13:1_16:1_16:1
TG.14:0_14:0_16:0__Pp,TG 14:0_14:0_16:0
TG.14:0_16:0_16:0__Pp,TG 14:0_16:0_16:0
TG.14:0_16:0_18:1__Pp,TG 14:0_16:0_18:1
TG.14:0_16:1_18:1__Pp,TG 14:0_16:1_18:1
TG.14:0_17:1_18:2__Pp,TG 14:0_17:1_18:2
TG.14:0_18:1_18:2__Pp,TG 14:0_18:1_18:2
TG.14:0_18:2_18:2__Pp,TG 14:0_18:2_18:2
TG.14:0_18:2_18:3__Pp,TG 14:0_18:2_18:3
TG.15:0_16:0_16:0__Pp,TG 15:0_16:0_16:0
TG.15:0_16:0_16:1__Pp,TG 15:0_16:0_16:1
TG.15:0_16:0_18:1__Pp,TG 15:0_16:0_18:1
TG.15:0_16:1_16:1__Pp,TG 15:0_16:1_16:1
TG.15:0_18:1(d7)_15:0__Pp,TG 15:0_18:1(d7)_15:0
TG.16:0_16:0_18:0__Pp,TG 16:0_16:0_18:0
TG.16:0_16:0_18:1__Pp,TG 16:0_16:0_18:1
TG.16:0_16:0_18:1_1__Pp,TG 16:0_16:0_18:1_1
TG.16:0_16:1_18:1__Pp,TG 16:0_16:1_18:1
TG.16:0_16:1_18:1_1__Pp,TG 16:0_16:1_18:1_1
TG.16:0_17:0_18:0__Pp,TG 16:0_17:0_18:0
TG.16:0_17:1_18:1__Pp,TG 16:0_17:1_18:1
TG.16:0_18:0_18:1__Pp,TG 16:0_18:0_18:1
TG.16:0_18:1_18:1__Pp,TG 16:0_18:1_18:1
TG.16:0_18:1_18:2__Pp,TG 16:0_18:1_18:2
TG.16:0_18:1_20:4__Pp,TG 16:0_18:1_20:4
TG.16:0_18:2_20:4__Pp,TG 16:0_18:2_20:4
TG.16:0_22:0_22:1__Pp,TG 16:0_22:0_22:1
TG.16:1_16:1_16:1__Pp,TG 16:1_16:1_16:1
TG.16:1_18:1_18:1__Pp,TG 16:1_18:1_18:1
TG.16:1_18:1_18:2__Pp,TG 16:1_18:1_18:2
TG.16:1_18:2_18:2__Pp,TG 16:1_18:2_18:2
TG.16:1_18:2_18:3__Pp,TG 16:1_18:2_18:3
TG.16:1_22:0_22:1__Pp,TG 16:1_22:0_22:1
TG.17:0_18:0_18:1__Pp,TG 17:0_18:0_18:1
TG.17:0_18:1_18:1__Pp,TG 17:0_18:1_18:1
TG.17:0_18:1_20:1__Pp,TG 17:0_18:1_20:1
TG.17:1_18:1_18:1__Pp,TG 17:1_18:1_18:1
TG.17:1_18:1_18:2__Pp,TG 17:1_18:1_18:2
TG.17:1_18:2_18:2__Pp,TG 17:1_18:2_18:2
TG.18:0_18:0_18:1__Pp,TG 18:0_18:0_18:1
TG.18:0_18:1_18:1__Pp,TG 18:0_18:1_18:1
TG.18:0_18:1_20:0__Pp,TG 18:0_18:1_20:0
TG.18:0_18:1_20:1__Pp,TG 18:0_18:1_20:1
TG.18:1_18:1_18:1__Pp,TG 18:1_18:1_18:1
TG.18:1_18:1_18:1_1__Pp,TG 18:1_18:1_18:1_1
TG.18:1_18:1_18:2__Pp,TG 18:1_18:1_18:2
TG.18:1_18:1_18:2_1__Pp,TG 18:1_18:1_18:2_1
TG.18:1_18:1_19:1__Pp,TG 18:1_18:1_19:1
TG.18:1_18:1_20:1__Pp,TG 18:1_18:1_20:1
TG.18:1_18:1_20:2__Pp,TG 18:1_18:1_20:2
TG.18:1_18:1_20:4__Pp,TG 18:1_18:1_20:4
TG.18:1_18:1_22:4__Pp,TG 18:1_18:1_22:4
TG.18:1_18:2_18:2__Pp,TG 18:1_18:2_18:2
TG.18:1_18:2_19:1__Pp,TG 18:1_18:2_19:1
TG.18:1_18:2_20:3__Pp,TG 18:1_18:2_20:3
TG.18:1_18:2_20:4__Pp,TG 18:1_18:2_20:4
TG.18:1_20:1_22:4__Pp,TG 18:1_20:1_22:4
TG.18:2_18:2_18:2__Pp,TG 18:2_18:2_18:2
TG.18:2_18:2_18:3__Pp,TG 18:2_18:2_18:3
TG.20:1_22:1_22:1__Pp,TG 20:1_22:1_22:1
TG.22:0_22:0_22:1__Pp,TG 22:0_22:0_22:1
TG.22:0_22:1_22:1__Pp,TG 22:0_22:1_22:1
TG.22:1_22:1_22:1__Pp,TG 22:1_22:1_22:1
TG.24:0|TG.8:0_8:0_8:0__Pp,TG 24:0|TG 8:0_8:0_8:0
TG.26:0|TG.8:0_8:0_10:0__Pp,TG 26:0|TG 8:0_8:0_10:0
TG.26:0|TG.8:0_8:0_10:0_1__Pp,TG 26:0|TG 8:0_8:0_10:0_1
TG.28:0|TG.8:0_10:0_10:0__Pp,TG 28:0|TG 8:0_10:0_10:0
TG.38:1|TG.8:0_14:0_16:1__Pp,TG 38:1|TG 8:0_14:0_16:1
TG.40:0|TG.12:0_14:0_14:0__Pp,TG 40:0|TG 12:0_14:0_14:0
TG.40:1|TG.8:0_16:0_16:1__Pp,TG 40:1|TG 8:0_16:0_16:1
TG.40:2|TG.8:0_16:1_16:1__Pp,TG 40:2|TG 8:0_16:1_16:1
TG.40:2|TG.8:0_16:1_16:1_1__Pp,TG 40:2|TG 8:0_16:1_16:1_1
TG.41:1|TG.11:0_14:0_16:1__Pp,TG 41:1|TG 11:0_14:0_16:1
TG.41:2|TG.11:0_14:1_16:1__Pp,TG 41:2|TG 11:0_14:1_16:1
TG.42:0|TG.10:0_14:0_18:0__Pp,TG 42:0|TG 10:0_14:0_18:0
TG.42:1__Pp,TG 42:1
TG.42:1|TG.12:0_14:0_16:1__Pp,TG 42:1|TG 12:0_14:0_16:1
TG.42:2__Pp,TG 42:2
TG.42:2|TG.10:0_14:1_18:1__Pp,TG 42:2|TG 10:0_14:1_18:1
TG.42:3|TG.14:1_14:1_14:1__Pp,TG 42:3|TG 14:1_14:1_14:1
TG.43:0|TG.14:0_14:0_15:0__Pp,TG 43:0|TG 14:0_14:0_15:0
TG.43:1__Pp,TG 43:1
TG.43:1|TG.11:0_16:0_16:1__Pp,TG 43:1|TG 11:0_16:0_16:1
TG.43:2__Pp,TG 43:2
TG.43:2|TG.11:0_16:1_16:1__Pp,TG 43:2|TG 11:0_16:1_16:1
TG.43:3|TG.13:1_14:1_16:1__Pp,TG 43:3|TG 13:1_14:1_16:1
TG.44:0|TG.14:0_14:0_16:0__Pp,TG 44:0|TG 14:0_14:0_16:0
TG.44:1|TG.10:0_16:0_18:1__Pp,TG 44:1|TG 10:0_16:0_18:1
TG.44:2__Pp,TG 44:2
TG.44:2|TG.10:0_16:1_18:1__Pp,TG 44:2|TG 10:0_16:1_18:1
TG.44:3|TG.14:1_14:1_16:1__Pp,TG 44:3|TG 14:1_14:1_16:1
TG.44:4__Pp,TG 44:4
TG.45:0|TG.14:0_15:0_16:0__Pp,TG 45:0|TG 14:0_15:0_16:0
TG.45:1|TG.14:0_15:0_16:1__Pp,TG 45:1|TG 14:0_15:0_16:1
TG.45:2|TG.15:0_14:1_16:1__Pp,TG 45:2|TG 15:0_14:1_16:1
TG.45:3__Pp,TG 45:3
TG.45:3|TG.14:1_15:1_16:1__Pp,TG 45:3|TG 14:1_15:1_16:1
TG.46:0|TG.12:0_14:0_20:0__Pp,TG 46:0|TG 12:0_14:0_20:0
TG.46:1|TG.14:0_16:0_16:1__Pp,TG 46:1|TG 14:0_16:0_16:1
TG.46:2__Pp,TG 46:2
TG.46:2;O|TG.14:0_16:1_16:1;O__Pp,TG 46:2;O|TG 14:0_16:1_16:1;O
TG.46:2|TG.14:0_16:1_16:1__Pp,TG 46:2|TG 14:0_16:1_16:1
TG.46:3__Pp,TG 46:3
TG.46:3|TG.14:1_16:1_16:1__Pp,TG 46:3|TG 14:1_16:1_16:1
TG.46:4__Pp,TG 46:4
TG.46:4|TG.10:0_18:2_18:2__Pp,TG 46:4|TG 10:0_18:2_18:2
TG.46:5__Pp,TG 46:5
TG.47:0|TG.14:0_16:0_17:0__Pp,TG 47:0|TG 14:0_16:0_17:0
TG.47:1|TG.15:0_16:0_16:1__Pp,TG 47:1|TG 15:0_16:0_16:1
TG.47:2|TG.15:0_16:1_16:1__Pp,TG 47:2|TG 15:0_16:1_16:1
TG.47:3__Pp,TG 47:3
TG.47:3;O|TG.15:0_16:1_16:2;O__Pp,TG 47:3;O|TG 15:0_16:1_16:2;O
TG.47:3|TG.15:1_16:1_16:1__Pp,TG 47:3|TG 15:1_16:1_16:1
TG.48:0|TG.14:0_16:0_18:0__Pp,TG 48:0|TG 14:0_16:0_18:0
TG.48:1|TG.12:0_18:0_18:1__Pp,TG 48:1|TG 12:0_18:0_18:1
TG.48:1|TG.14:0_16:0_18:1__Pp,TG 48:1|TG 14:0_16:0_18:1
TG.48:2;O|TG.16:0_16:1_16:1;O__Pp,TG 48:2;O|TG 16:0_16:1_16:1;O
TG.48:2;O2|TG.16:0_16:0_16:2;O2__Pp,TG 48:2;O2|TG 16:0_16:0_16:2;O2
TG.48:2|TG.14:0_16:1_18:1__Pp,TG 48:2|TG 14:0_16:1_18:1
TG.48:3;O|TG.16:0_16:1_16:2;O__Pp,TG 48:3;O|TG 16:0_16:1_16:2;O
TG.48:3;O2|TG.16:1_16:1_16:1;O2__Pp,TG 48:3;O2|TG 16:1_16:1_16:1;O2
TG.48:3|TG.16:1_16:1_16:1__Pp,TG 48:3|TG 16:1_16:1_16:1
TG.48:4|TG.12:0_18:1_18:3__Pp,TG 48:4|TG 12:0_18:1_18:3
TG.48:5__Pp,TG 48:5
TG.49:0__Pp,TG 49:0
TG.49:0|TG.15:0_16:0_18:0__Pp,TG 49:0|TG 15:0_16:0_18:0
TG.49:1|TG.15:0_16:0_18:1__Pp,TG 49:1|TG 15:0_16:0_18:1
TG.49:2__Pp,TG 49:2
TG.49:2|TG.15:0_16:0_18:2__Pp,TG 49:2|TG 15:0_16:0_18:2
TG.49:3|TG.15:1_16:1_18:1__Pp,TG 49:3|TG 15:1_16:1_18:1
TG.50:0|TG.16:0_16:0_18:0__Pp,TG 50:0|TG 16:0_16:0_18:0
TG.50:0|TG.16:0_16:0_18:0_1__Pp,TG 50:0|TG 16:0_16:0_18:0_1
TG.50:0|TG.16:0_16:0_18:0_2__Pp,TG 50:0|TG 16:0_16:0_18:0_2
TG.50:1;O|TG.16:0_18:0_16:1;O__Pp,TG 50:1;O|TG 16:0_18:0_16:1;O
TG.50:1|TG.16:0_16:0_18:1__Pp,TG 50:1|TG 16:0_16:0_18:1
TG.50:2;O|TG.14:0_18:1_18:1;O__Pp,TG 50:2;O|TG 14:0_18:1_18:1;O
TG.50:2;O|TG.16:0_16:1_18:1;O__Pp,TG 50:2;O|TG 16:0_16:1_18:1;O
TG.50:2|TG.16:0_16:1_18:1__Pp,TG 50:2|TG 16:0_16:1_18:1
TG.50:2|TG.16:0_16:1_18:1_1__Pp,TG 50:2|TG 16:0_16:1_18:1_1
TG.50:3;O|TG.16:0_18:1_16:2;O__Pp,TG 50:3;O|TG 16:0_18:1_16:2;O
TG.50:3|TG.14:0_18:1_18:2__Pp,TG 50:3|TG 14:0_18:1_18:2
TG.50:4|TG.14:0_18:1_18:3__Pp,TG 50:4|TG 14:0_18:1_18:3
TG.50:5|TG.14:0_18:2_18:3__Pp,TG 50:5|TG 14:0_18:2_18:3
TG.51:0|TG.16:0_17:0_18:0__Pp,TG 51:0|TG 16:0_17:0_18:0
TG.51:1__Pp,TG 51:1
TG.51:1|TG.16:0_17:0_18:1__Pp,TG 51:1|TG 16:0_17:0_18:1
TG.51:2|TG.16:0_17:1_18:1__Pp,TG 51:2|TG 16:0_17:1_18:1
TG.51:3__Pp,TG 51:3
TG.51:3|TG.15:0_18:1_18:2__Pp,TG 51:3|TG 15:0_18:1_18:2
TG.51:3|TG.17:1_17:1_17:1__Pp,TG 51:3|TG 17:1_17:1_17:1
TG.51:4|TG.16:1_17:1_18:2__Pp,TG 51:4|TG 16:1_17:1_18:2
TG.51:5__Pp,TG 51:5
TG.51:5|TG.15:1_18:2_18:2__Pp,TG 51:5|TG 15:1_18:2_18:2
TG.52:0__Pp,TG 52:0
TG.52:0|TG.16:0_18:0_18:0__Pp,TG 52:0|TG 16:0_18:0_18:0
TG.52:1;O|TG.16:0_18:0_18:1;O__Pp,TG 52:1;O|TG 16:0_18:0_18:1;O
TG.52:1|TG.16:0_18:0_18:1__Pp,TG 52:1|TG 16:0_18:0_18:1
TG.52:2;O|TG.16:0_18:1_18:1;O__Pp,TG 52:2;O|TG 16:0_18:1_18:1;O
TG.52:2;O|TG.16:0_18:1_18:1;O_1__Pp,TG 52:2;O|TG 16:0_18:1_18:1;O_1
TG.52:2|TG.16:0_18:1_18:1__Pp,TG 52:2|TG 16:0_18:1_18:1
TG.52:2|TG.16:0_18:1_18:1_1__Pp,TG 52:2|TG 16:0_18:1_18:1_1
TG.52:3;O|TG.16:0_18:1_18:2;O__Pp,TG 52:3;O|TG 16:0_18:1_18:2;O
TG.52:3;O|TG.16:0_18:1_18:2;O_1__Pp,TG 52:3;O|TG 16:0_18:1_18:2;O_1
TG.52:3;O|TG.18:1_18:1_16:1;O__Pp,TG 52:3;O|TG 18:1_18:1_16:1;O
TG.52:3|TG.16:0_18:1_18:2__Pp,TG 52:3|TG 16:0_18:1_18:2
TG.52:3|TG.16:1_18:1_18:1__Pp,TG 52:3|TG 16:1_18:1_18:1
TG.52:4;O|TG.16:0_18:2_18:2;O__Pp,TG 52:4;O|TG 16:0_18:2_18:2;O
TG.52:4;O|TG.18:1_18:2_16:1;O__Pp,TG 52:4;O|TG 18:1_18:2_16:1;O
TG.52:4|TG.16:0_18:2_18:2__Pp,TG 52:4|TG 16:0_18:2_18:2
TG.52:4|TG.16:0_18:2_18:2_1__Pp,TG 52:4|TG 16:0_18:2_18:2_1
TG.52:5;O|TG.18:1_18:2_16:2;O__Pp,TG 52:5;O|TG 18:1_18:2_16:2;O
TG.52:5|TG.16:1_18:2_18:2__Pp,TG 52:5|TG 16:1_18:2_18:2
TG.52:6|TG.16:1_18:2_18:3__Pp,TG 52:6|TG 16:1_18:2_18:3
TG.53:0__Pp,TG 53:0
TG.53:0|TG.14:0_16:0_23:0__Pp,TG 53:0|TG 14:0_16:0_23:0
TG.53:1|TG.17:0_18:0_18:1__Pp,TG 53:1|TG 17:0_18:0_18:1
TG.53:2|TG.17:0_18:1_18:1__Pp,TG 53:2|TG 17:0_18:1_18:1
TG.53:3|TG.17:1_18:1_18:1__Pp,TG 53:3|TG 17:1_18:1_18:1
TG.53:4|TG.17:1_18:1_18:2__Pp,TG 53:4|TG 17:1_18:1_18:2
TG.53:5|TG.17:1_18:2_18:2__Pp,TG 53:5|TG 17:1_18:2_18:2
TG.53:6|TG.17:1_18:2_18:3__Pp,TG 53:6|TG 17:1_18:2_18:3
TG.53:8__Pp,TG 53:8
TG.54:0|TG.16:0_18:0_20:0__Pp,TG 54:0|TG 16:0_18:0_20:0
TG.54:1|TG.18:0_18:0_18:1__Pp,TG 54:1|TG 18:0_18:0_18:1
TG.54:2;O|TG.18:0_18:1_18:1;O__Pp,TG 54:2;O|TG 18:0_18:1_18:1;O
TG.54:2;O|TG.18:0_18:1_18:1;O_1__Pp,TG 54:2;O|TG 18:0_18:1_18:1;O_1
TG.54:2|TG.18:0_18:1_18:1__Pp,TG 54:2|TG 18:0_18:1_18:1
TG.54:2|TG.18:0_18:1_18:1_1__Pp,TG 54:2|TG 18:0_18:1_18:1_1
TG.54:3;O|TG.18:1_18:1_18:1;O__Pp,TG 54:3;O|TG 18:1_18:1_18:1;O
TG.54:3|TG.18:1_18:1_18:1__Pp,TG 54:3|TG 18:1_18:1_18:1
TG.54:3|TG.18:1_18:1_18:1_1__Pp,TG 54:3|TG 18:1_18:1_18:1_1
TG.54:4;O|TG.18:1_18:1_18:2;O__Pp,TG 54:4;O|TG 18:1_18:1_18:2;O
TG.54:4;O2|TG.18:1_18:1_18:2;O2__Pp,TG 54:4;O2|TG 18:1_18:1_18:2;O2
TG.54:4|TG.18:1_18:1_18:2__Pp,TG 54:4|TG 18:1_18:1_18:2
TG.54:5;O|TG.18:1_18:2_18:2;O__Pp,TG 54:5;O|TG 18:1_18:2_18:2;O
TG.54:5;O2|TG.18:1_18:1_18:3;O2__Pp,TG 54:5;O2|TG 18:1_18:1_18:3;O2
