CompoundID,CompoundName,Formula,Phase,Mass,RT,P2_ChloraPrep_EndPoint.1,P2_ChloraPrep_EndPoint.2,P2_ChloraPrep_EndPoint.3,P2_ChloraPrep_Baseline.1,P2_ChloraPrep_Baseline.2,P2_ChloraPrep_Baseline.3,P2_ChloraPrep_PostIntervention.1,P2_ChloraPrep_PostIntervention.2,P2_ChloraPrep_PostIntervention.3,P2_FullSurgicalPrep_EndPoint.1,P2_FullSurgicalPrep_EndPoint.2,P2_FullSurgicalPrep_EndPoint.3,P2_FullSurgicalPrep_Baseline.1,P2_FullSurgicalPrep_Baseline.2,P2_FullSurgicalPrep_Baseline.3,P2_FullSurgicalPrep_PostIntervention.1,P2_FullSurgicalPrep_PostIntervention.2,P2_FullSurgicalPrep_PostIntervention.3,P2_Water_EndPoint.1,P2_Water_EndPoint.2,P2_Water_EndPoint.3,P2_Water_Baseline.1,P2_Water_Baseline.2,P2_Water_Baseline.3,P2_Water_PostIntervention.1,P2_Water_PostIntervention.2,P2_Water_PostIntervention.3
Cer_NS.d37:1__Pp,Cer_NS d37:1,C37 H73 N O3,Positive Phase,579.5593,9.71,84100.04479,83825.43346,77648.97166,40649.02781,61161.61827,38903.94428,42266.22425,63140.43217,60147.45929,121055.2455,21137.69343,51154.49308,48419.01326,37650.93362,52308.91201,40532.97662,88192.59685,45636.40015,81023.19507,57900.151,97779.47879,22449.63695,60135.0625,41487.23161,99080.56091,79384.92185,35304.51535
Cer_NS.d44:1__Pp,Cer_NS d44:1,C44 H87 N O3,Positive Phase,677.6687,12.43,168996.8394,162718.5446,148106.9586,70844.57384,89846.28125,82218.35044,78756.78884,138625.6504,114148.9297,238932.5681,72325.81896,110664.3065,75655.09672,60681.37688,87822.58678,34343.98892,197707.4779,97838.87402,151526.4079,120644.2204,206711.1433,91188.81352,108678.6896,58190.8417,164628.8016,139427.3492,55573.59613
Cer_NS.d48:1__Pp,Cer_NS d48:1,C48 H95 N O3,Positive Phase,733.7312,13.63,246987.5052,240536.5885,211868.5912,79001.88382,116719.7544,89284.34173,99818.35105,106271.5392,146614.4857,350921.487,95479.32148,170761.9526,79093.34295,74260.9316,106172.5975,118043.1224,239921.1657,127623.239,207645.4639,167058.9531,303236.1039,106681.4916,111464.605,80961.76106,220109.4601,202960.6107,63144.66299
DG.16:0_16:1__Pp,DG 16:0_16:1,C35 H66 O5,Positive Phase,566.4909,8.9,47017.8288,69687.92225,62473.96099,84419.36198,95899.41724,63940.66275,64482.00286,99605.98088,60995.01746,133176.6291,42811.02263,33473.39875,76840.28461,59567.28556,62883.87299,31645.40842,111356.9968,64323.96499,45880.41856,50335.05417,0,146748.1403,146643.5118,176114.4521,169346.5089,186937.0303,71286.18046
DG.16:0_18:0__Pp,DG 16:0_18:0,C37 H72 O5,Positive Phase,596.5379,10.62,314399.412,372425.6553,370262.2504,272906.3491,266299.659,258858.3862,282865.5758,325514.3314,315017.3633,565516.6328,294453.6666,389182.3065,252122.2937,256367.7477,289613.8303,257190.6299,473515.5532,304870.8491,356143.6317,284170.186,400803.7818,328822.5933,223747.6418,288268.5891,446312.8987,381953.4571,264213.688
DG.16:0_18:1__Pp,DG 16:0_18:1,C37 H70 O5,Positive Phase,594.5225,9.8,258056.8505,464268.9975,306749.9522,190229.5941,227543.72,188665.733,229478.3297,205184.3573,251632.4685,818449.3817,216597.0803,128984.6652,132803.3992,232333.4492,148141.6124,93337.0708,128748.2177,120244.0656,244764.8183,259506.4178,229627.3333,285971.9128,213184.621,330308.8108,415596.3017,297283.4299,255249.5939
DG.16:1_16:1__Pp,DG 16:1_16:1,C35 H64 O5,Positive Phase,564.4751,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51266.80845,66333.23709,83086.69785,79366.89156,0,0
DG.18:0_18:0__Pp,DG 18:0_18:0,C39 H76 O5,Positive Phase,624.5694,11.41,504209.371,517625.9801,518688.3416,424960.9564,479365.9063,434888.9024,408502.0399,525508.2413,562050.5673,679016.738,432115.9662,519673.3463,384380.9466,386108.3422,478213.5423,372156.6378,662422.5415,449764.4382,548551.7287,463967.1574,560725.9965,523935.5003,412910.1563,474154.9379,734765.108,635524.656,449116.6686
DG.18:0_18:1__Pp,DG 18:0_18:1,C39 H74 O5,Positive Phase,622.5538,10.62,72856.58949,104121.8787,74106.726,62068.44665,62002.9573,49182.54309,57288.20777,56389.63421,67146.95751,102470.8918,53353.33193,59705.0031,40827.81292,61682.83962,19857.67276,0,0,0,67463.88899,73641.26667,68495.71645,67375.48156,73577.35437,84899.22147,94809.65533,89057.69578,67589.41983
DG.18:1_18:1__Pp,DG 18:1_18:1,C39 H72 O5,Positive Phase,620.5378,9.81,155072.5645,285054.1593,166372.0703,145827.3775,156669.5895,119356.9302,157051.5871,113411.3012,159115.2698,348978.6009,147627.2666,130071.3695,92794.92768,170515.2365,124260.895,66602.56254,0,99790.2383,180639.8313,186083.3382,140111.9242,183600.1065,82033.86719,216994.6783,151904.2755,144213.5406,191161.413
DG.18:1_18:2__Pp,DG 18:1_18:2,C39 H70 O5,Positive Phase,618.5226,9.08,40406.55276,205383.7742,107377.9075,120396.5025,102527.4217,85950.07214,116494.5511,82790.21411,95968.42881,331550.8821,69945.31251,105094.1637,43822.58715,116349.4789,60847.90993,26760.7033,67291.98485,70149.07303,116473.829,112686.9529,132932.1084,116737.6496,84359.60288,150060.6272,157597.5543,125346.3047,122378.8147
DGTS.16:0_18:1__Pp,DGTS 16:0_18:1,C44 H83 N O7,Positive Phase,737.617,8.65,48814.58718,65906.72164,59569.35697,61186.07335,36185.0846,55538.24045,60906.09505,68610.04612,61898.2807,96192.43742,58029.28972,62605.65583,59138.39852,43639.71311,55673.46179,50180.72708,80569.51967,62107.82149,67049.90788,69678.89279,74786.37743,61843.25329,27490.21894,61412.68668,80777.96433,74347.8265,50207.05776
DGTS.16:0_22:2__Pp,DGTS 16:0_22:2,C48 H89 N O7,Positive Phase,791.6639,9.89,194095.5002,205695.0369,189704.2507,202199.986,184492.383,169430.8265,175161.7862,246149.2382,196411.5862,335471.0521,174777.5295,198310.1424,176970.4,146408.9507,189304.1154,172436.0294,296264.4128,184313.8921,208269.6057,184970.9039,235239.6495,184518.1374,161632.5489,176791.3309,282831.7638,243113.414,155824.6695
DGTS.18:1_18:1__Pp,DGTS 18:1_18:1,C46 H85 N O7,Positive Phase,763.6326,8.63,77200.82759,76875.27741,72778.702,93115.23606,74460.87394,69061.59167,63889.77314,88038.98678,75208.11144,119905.2924,67226.14257,91171.96637,68640.9904,71299.49219,41263.40428,25909.35807,143773.8004,0,84589.507,76170.60819,93087.67044,73964.95841,61218.47582,79463.10022,109238.9853,103224.0798,74859.32949
DGTS.18:1_19:1__Pp,DGTS 18:1_19:1,C47 H87 N O7,Positive Phase,777.6483,9.27,207379.0114,227652.4456,232290.8993,232539.932,260646.2867,198719.4909,226726.5862,247545.0105,230642.8385,395696.6439,200273.5299,258609.3696,195929.795,179767.9222,243429.281,188106.7556,335631.6547,243154.3364,227145.3491,222727.7284,280942.8736,80853.39027,192460.3492,239626.1816,326309.7208,283460.66,204316.3021
GlcADG.18:1_18:1__Pp,GlcADG 18:1_18:1,C45 H80 O11,Positive Phase,796.5623,8.07,707303.5555,342463.4477,613484.477,675972.7703,600200.3433,518546.0072,619809.8979,735796.0662,723499.8499,1055668.219,570935.0944,670474.6036,570752.7899,475836.9786,625186.5099,605220.3705,1005095.783,439612.4304,389181.6768,548997.1896,755636.3436,656940.5625,579049.7619,238064.4271,854719.1621,851372.7011,592645.5422
LPC.18:1/0:0(d7)__Pp,LPC 18:1/0:0(d7),C26 H45 D7 N O7 P,Positive Phase,528.3925,2.57,0,0,0,0,17898.54327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25237.97562,16717.69385,20218.7082,0,0,0
PC.15:0_18:1(d7)__Pp,PC 15:0_18:1(d7),C41 H73 D7 N O8 P,Positive Phase,752.606,7.8,405717.0182,403837.3268,374539.052,473201.5881,511089.129,447378.0889,377384.6221,514078.2603,427509.6052,618743.5913,400843.3288,237303.8035,448592.8221,356189.8505,441103.7668,321753.6116,686765.5125,421919.066,399255.5574,365427.6876,499153.6144,541369.4487,407674.0983,487672.8732,626743.3987,531820.5127,359900.2686
PC.16:0_16:0__Pp,PC 16:0_16:0,C40 H80 N O8 P,Positive Phase,733.5627,8.28,58195.06989,71399.0885,39306.48587,86732.24708,100064.4874,82978.47574,52211.25508,58929.64408,57982.99194,80419.66795,60034.43897,0,47259.4512,77710.57302,0,18320.28749,78645.27656,47216.29893,44425.12208,47769.53684,75812.78023,115425.4108,95254.90159,133217.2153,100822.5587,59079.53947,11325.06072
PC.16:0_16:1__Pp,PC 16:0_16:1,C40 H78 N O8 P,Positive Phase,731.5465,7.39,0,0,0,109933.1883,128618.0935,88350.5262,0,0,0,0,0,0,135386.5228,42941.85147,48093.42385,0,77857.02813,0,0,0,0,263214.6429,170461.7829,279993.5845,77364.57149,58666.68671,29243.41827
PC.16:0_18:2__Pp,PC 16:0_18:2,C42 H80 N O8 P,Positive Phase,757.5628,7.57,40305.31048,41705.78632,52121.41945,276673.3974,186866.4381,144359.2397,89554.65825,47023.77402,147941.7014,116220.5098,42161.28791,63487.86269,31313.53198,230642.9983,143976.9221,23571.14451,318968.7673,51816.62065,55819.72597,0,83753.68016,229198.084,197399.3404,162355.7789,44443.36431,42032.69337,101955.6935
PC.18:0_18:1__Pp,PC 18:0_18:1,C44 H86 N O8 P,Positive Phase,787.609,9.21,63505.5067,71256.21938,46909.36634,178096.9847,106782.5536,104385.1674,63595.25609,50920.49973,46623.93886,53728.15694,73384.5062,0,99920.56267,164460.1462,112224.1005,49917.44356,90330.66086,48107.14817,0,59996.47251,32054.4541,225128.7159,162856.4848,298454.1188,99061.20971,62740.15543,107944.0601
PC.18:0_20:4__Pp,PC 18:0_20:4,C46 H84 N O8 P,Positive Phase,809.5932,8.3,35354.22326,46999.93834,41013.28296,129147.6547,130730.5674,85111.70141,47175.40411,33817.73534,49102.52329,53763.1358,43647.97699,0,81494.02252,102803.4017,102016.0146,40430.6687,73113.54912,51610.58662,0,40440.48836,25085.18851,154537.5119,120136.0509,176888.2556,72985.61887,54124.14818,64905.45747
PC.18:1_18:2__Pp,PC 18:1_18:2,C44 H82 N O8 P,Positive Phase,783.5779,7.58,57371.76839,48646.95405,45857.48774,181682.2746,193588.0029,119789.1834,65922.84965,46196.21034,58084.98779,58042.95523,46536.51366,23325.80478,108374.2913,167413.5806,141052.8155,44138.38674,87977.50993,59086.52912,41380.28851,42597.94748,48906.39089,237164.8722,188868.8883,274914.7838,101592.322,65680.03609,92209.62075
PC.30:0__Pp,PC 30:0,C38 H76 N O8 P,Positive Phase,705.5295,7.3,0,0,0,0,22729.75341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35081.45059,17183.70382,29761.84924,0,0,0
PC.30:2__Pp,PC 30:2,C38 H72 N O8 P,Positive Phase,701.5,5.66,0,0,0,0,26888.5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40110.9797,23511.78309,44134.82089,0,0,0
PC.32:2__Pp,PC 32:2,C40 H76 N O8 P,Positive Phase,729.531,6.51,0,0,0,88743.66645,100297.2755,65517.16367,0,0,0,0,0,0,121004.9146,11609.7284,0,0,0,0,0,0,0,202942.3178,103267.1036,240596.5686,0,0,0
PC.34:1__Pp,PC 34:1,C42 H82 N O8 P,Positive Phase,759.5813,8.29,135520.5081,176972.9798,88887.88036,266113.6991,301574.8789,214541.4971,51278.10771,25055.11402,89043.62749,198772.3679,70863.87684,38297.58487,146140.4792,159531.1078,163489.3144,118339.9274,254508.7845,175669.2376,122245.1562,105134.922,161073.4542,366326.4117,279168.7582,353313.6599,220381.7086,81085.72838,137836.1791
PC.35:2__Pp,PC 35:2,C43 H82 N O8 P,Positive Phase,771.5756,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,28994.71916,0,0,0,0,0,0,0,29940.27258,0,40069.64879,0,0,0
PC.36:2__Pp,PC 36:2,C44 H84 N O8 P,Positive Phase,785.5935,8.48,54901.35645,130366.9286,111638.7465,504429.068,517303.8222,270596.1686,190924.7894,30407.57961,65100.95308,96154.67179,51163.90577,55194.93408,243698.2258,524533.7937,322266.8406,124340.5374,104136.5038,25683.55968,33902.96367,79990.05613,140851.5729,595431.8918,533105.0315,864180.4338,220977.08,145234.2324,257026.6481
PC.36:2_1__Pp,PC 36:2_1,C44 H84 N O8 P,Positive Phase,785.5937,8.28,27921.72578,38541.17058,29332.37097,0,102271.3428,80137.81792,0,0,33780.05935,71837.9924,0,68095.35251,88927.38634,18795.08569,74343.51484,0,62096.68344,0,62637.97151,79183.08507,0,154503.7575,81823.19629,161386.1382,92620.67119,0,0
PC.36:4__Pp,PC 36:4,C44 H80 N O8 P,Positive Phase,781.5625,7.38,0,0,0,66270.32172,50399.6288,52863.4571,26748.00652,0,0,0,0,0,48972.66707,50961.6503,58479.10329,0,52424.58728,0,0,0,0,86762.81119,70005.17634,82955.21044,0,0,34641.77452
PC.36:4_1__Pp,PC 36:4_1,C44 H80 N O8 P,Positive Phase,781.5618,6.85,0,0,0,32373.29272,16826.33735,0,0,0,0,0,0,0,0,26024.85431,27790.05241,0,0,0,0,0,0,38967.20558,52371.43207,30529.9973,0,0,0
PC.38:5__Pp,PC 38:5,C46 H82 N O8 P,Positive Phase,807.5779,7.4,0,0,0,53066.13201,57275.84161,38742.80224,0,0,0,0,0,0,29824.49033,40516.39256,42217.41901,0,0,0,0,0,0,69768.51225,29936.56945,66149.1322,0,0,0
PE.16:1_16:1__Pp,PE 16:1_16:1,C37 H70 N O8 P,Positive Phase,687.4853,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33725.14494,0,37771.44566,0,0,0
PE.36:2__Pp,PE 36:2,C41 H78 N O8 P,Positive Phase,743.5477,8.55,0,0,0,0,0,19350.28135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13878.51484,0,0,0,0
PE.38:4__Pp,PE 38:4,C43 H78 N O8 P,Positive Phase,767.5466,8.52,0,0,0,37245.88073,0,0,0,0,0,0,0,0,23138.5503,26289.80788,26538.63844,0,0,0,0,0,0,23257.88822,21634.61484,37407.38068,0,0,0
SM.d18:1_18:1(d9)__Pp,SM d18:1_18:1(d9),C41 H72 D9 N2 O6 P,Positive Phase,737.64,7.39,50395.22486,55176.27245,48116.48438,54262.91977,79634.8527,33414.43266,47527.93496,65704.45926,58401.99856,77799.97178,50862.53788,47667.99076,59373.16392,45305.79856,25814.22667,45732.82049,88177.97114,39079.12482,47028.38085,47859.91501,66453.47359,86352.32442,56381.53873,67484.20639,87461.33616,69653.59682,49349.79947
SM.d34:1__Pp,SM d34:1,C39 H79 N2 O6 P,Positive Phase,702.5675,7.35,88879.58358,81126.89557,70068.14209,142727.7312,162145.3116,106329.1551,60063.32392,54493.01089,74967.8327,105217.1976,34679.25844,38820.09882,99229.9801,118394.5511,122518.5792,65759.27668,147741.3627,72961.99178,61033.4601,59701.39756,81368.19538,191934.0747,151180.1407,190541.6741,65032.92894,79380.04292,83871.39306
SM.d36:1__Pp,SM d36:1,C41 H83 N2 O6 P,Positive Phase,730.5977,8.31,56307.16564,19763.41707,30097.85494,75909.21955,95122.06971,61835.08479,23599.7992,0,43359.43879,61840.55804,42865.11422,0,58034.32316,62317.90838,79857.88251,32072.95716,95363.73357,28746.15315,34157.99104,33818.94825,59067.37561,115342.7725,91153.18522,113730.8382,81875.49899,49673.19699,53914.51621
SM.d38:1__Pp,SM d38:1,C43 H87 N2 O6 P,Positive Phase,758.63,9.25,0,0,0,30389.99132,42821.9413,0,0,0,0,0,0,0,0,19994.5507,0,0,0,0,0,0,0,51005.42596,37725.2313,67035.2965,0,0,0
SM.d40:1__Pp,SM d40:1,C45 H91 N2 O6 P,Positive Phase,786.662,10.15,0,0,0,39191.97589,29059.81383,12280.43133,0,0,0,0,0,0,0,35783.29356,44503.27426,0,0,0,0,0,0,15636.90569,39870.8155,62390.34555,0,0,0
SM.d42:1__Pp,SM d42:1,C47 H95 N2 O6 P,Positive Phase,814.6933,10.94,0,0,0,27410.28228,34360.92522,0,0,0,0,0,0,0,0,34385.94335,0,0,0,0,0,0,0,0,33160.13742,24158.70433,0,0,0
SM.d42:2__Pp,SM d42:2,C47 H93 N2 O6 P,Positive Phase,812.677,10.05,0,0,0,65314.45134,75909.51843,49210.33516,13864.28702,0,0,0,0,0,16816.88578,0,45654.92761,0,33715.36741,14981.74822,0,0,0,70090.74027,63778.24632,99295.40539,36149.12717,0,43541.21981
TG.12:0_12:0_18:0__Pp,TG 12:0_12:0_18:0,C45 H86 O6,Positive Phase,722.6424,12.82,76924.13998,106454.1823,72337.82271,98268.11836,151273.5951,92972.23012,97122.25444,71115.00231,92962.96003,80319.25794,97313.35401,84364.49167,115018.6675,110335.0181,101339.9391,84881.87907,129111.26,103180.0775,80695.9239,102389.6663,102083.5679,130323.99,51770.0853,109968.8183,68161.13431,87853.22848,71330.83947
TG.12:0_12:1_16:0__Pp,TG 12:0_12:1_16:0,C43 H80 O6,Positive Phase,692.5951,11.37,0,0,0,0,0,0,0,60747.82281,0,0,0,0,68255.74932,0,53578.84207,0,115476.4212,39924.10372,0,0,0,86516.36391,76303.58241,0,99023.91082,112818.4691,0
TG.12:0_16:0_18:1__Pp,TG 12:0_16:0_18:1,C49 H92 O6,Positive Phase,776.6895,13.39,362289.8135,1238831.891,269979.6933,1037179.402,2422711.858,1129736.298,1153326.434,648156.5131,829518.2741,972744.9561,964614.3472,445571.1849,1126203.342,2430497.046,1011944.746,813666.197,640325.907,910655.5404,577587.3506,1418013.766,473924.2413,2515525.369,1083336.725,2018439.563,738051.0021,1065460.699,572291.3044
TG.12:1_16:1_18:1__Pp,TG 12:1_16:1_18:1,C49 H88 O6,Positive Phase,772.6581,12.24,204846.0877,645409.5075,149265.8445,679903.5374,1285296.546,658214.9851,680344.0931,395473.6914,468908.7353,593015.4005,469407.1278,248582.7084,625078.0568,1509427.334,600891.8439,406320.5668,0,573437.7824,352273.3549,698795.8459,305188.0956,1473516.874,744881.5353,1306632.945,0,630271.1265,496681.7689
TG.13:1_16:0_16:0__Pp,TG 13:1_16:0_16:0,C48 H90 O6,Positive Phase,762.6736,13.1,62650.24296,38029.98471,0,88569.91045,160273.9721,75356.61728,0,111734.6721,74382.08716,0,0,0,144324.4216,104299.5236,105230.4299,0,0,25054.49329,0,66621.93932,75319.7711,133685.8554,0,52973.49325,190477.2865,63087.40962,45655.24752
TG.13:1_16:0_16:1__Pp,TG 13:1_16:0_16:1,C48 H88 O6,Positive Phase,760.6581,12.48,0,37954.94307,0,105369.0802,195525.8984,85927.24826,73953.42579,142777.6251,57909.20843,80524.60956,50915.34881,0,171635.9112,102565.6881,85815.41802,0,205742.2738,92200.80918,0,49792.89793,0,190839.6936,140666.8209,179384.6688,228735.6266,204593.7265,50400.13822
TG.13:1_16:1_16:1__Pp,TG 13:1_16:1_16:1,C48 H86 O6,Positive Phase,758.6434,11.82,0,0,0,49050.28267,90975.97402,38841.84421,0,61215.37404,0,0,0,0,68899.65842,39912.01295,47316.83697,0,119302.7677,0,0,0,0,90989.71661,100258.2833,85421.55852,104414.1413,116032.7351,0
TG.14:0_14:0_16:0__Pp,TG 14:0_14:0_16:0,C47 H90 O6,Positive Phase,750.6741,13.41,42050.86529,180503.6465,0,142229.0771,207422.9926,147439.9352,123393.9309,121272.9212,122596.9293,189102.0067,125807.8094,149441.0007,141368.33,160191.91,146996.0076,57262.23636,171858.5993,172156.103,117060.0248,178382.319,111512.4935,207151.338,89028.61478,137818.4128,128642.2502,165459.7186,93300.16144
TG.14:0_16:0_16:0__Pp,TG 14:0_16:0_16:0,C49 H94 O6,Positive Phase,778.7051,13.97,168982.5289,350382.1057,111235.2639,216678.4529,383423.7791,360976.3835,221887.1778,234999.4306,223676.8862,504344.215,270973.8466,177217.2501,297504.3372,245507.6349,216848.3612,223173.7856,180858.4983,256801.7938,219068.2461,282371.5755,162531.6919,420610.1457,224988.9697,237150.0642,293364.8908,259468.7089,117215.0724
TG.14:0_16:0_18:1__Pp,TG 14:0_16:0_18:1,C51 H96 O6,Positive Phase,804.7212,13.93,1903202.21,7405103.805,1117650.159,5017894.927,11278905.21,6627262.519,6188140.031,3438316.162,5005149.552,4896644.853,6073864.305,2162414.265,6214951.4,8635805.967,5762179.117,4935953.083,2861707.352,5260381.788,3282230.238,7684823.726,2229212.738,10844334.47,4942040.837,8303985.081,2936409.91,4835105.658,2247762.595
TG.14:0_16:1_18:1__Pp,TG 14:0_16:1_18:1,C51 H94 O6,Positive Phase,802.7053,13.39,1488355.782,5317808.75,919144.4076,4678096.924,11946874.87,5375657.077,5276581.219,3266538.746,3627648.172,3736878.121,3872222.535,1616502.925,5527457.536,11424393.01,4916594.174,3390043.245,3617657.402,4309627.99,2437351.801,6131027.471,1673506.469,13228003.6,6050023.257,10311606.23,4051956.766,5580043.332,2737632.906
TG.14:0_17:1_18:2__Pp,TG 14:0_17:1_18:2,C52 H94 O6,Positive Phase,814.7051,13.13,66088.40923,110971.0019,0,120772.3751,318345.6331,167182.397,195127.0915,90563.56128,67135.85201,168766.4519,133317.5155,61372.47903,125241.8494,274781.2569,142364.268,108088.1731,43627.04967,114486.938,82418.10269,159623.8108,24776.59594,363425.6508,134531.7855,269305.7082,86557.48563,135154.8414,104869.4278
TG.14:0_18:1_18:2__Pp,TG 14:0_18:1_18:2,C53 H96 O6,Positive Phase,828.721,13.41,3957339.231,16268015.94,2461551.585,13517267.32,34634298.96,15428668.62,16318494.82,6500299.487,10819641.5,11110120.87,10287461.54,4548447.502,13449643.69,40891816.42,14127763.03,9529929.787,5440430.914,12366603.06,7279349.602,18141156.32,5493956.509,40261058.65,15555729.36,30808188.08,4227440.657,8797284.125,8923485.974
TG.14:0_18:2_18:2__Pp,TG 14:0_18:2_18:2,C53 H94 O6,Positive Phase,826.7049,12.9,686369.2608,2153899.946,459378.9107,2039723.962,4757715.713,2164199.925,2371750.059,1044585.292,1681229.238,1968560.879,1338776.686,801727.3514,1919577.206,6674039.495,2091593.427,1295874.481,1037293.331,1981437.613,1116858.257,2415782.326,1064851.318,6035454.989,2444370.024,4745208.836,708282.9779,1468821.402,1609676.283
TG.14:0_18:2_18:3__Pp,TG 14:0_18:2_18:3,C53 H92 O6,Positive Phase,824.6896,12.41,0,0,0,171529.7817,314348.9124,181333.9099,210987.3762,85401.00163,132122.9204,182371.5477,70317.13224,74502.29005,133304.3437,426812.6777,166958.9669,108482.1204,92157.35768,180776.2251,54129.27217,202578.8683,80653.84165,406196.2937,186960.4583,424064.2846,0,135351.9361,163873.6298
TG.15:0_16:0_16:0__Pp,TG 15:0_16:0_16:0,C50 H96 O6,Positive Phase,792.7208,14.15,47052.67547,143718.3822,79967.40901,140749.9041,219735.4902,142801.7922,102308.986,155092.6225,146684.8314,182422.7768,32672.77666,164330.9822,166377.4939,118517.1527,102957.4565,93237.07523,229732.9517,151160.5831,117798.4137,119737.8949,56677.95673,182203.4323,117651.6972,157726.6566,220268.9716,224375.3508,95052.05853
TG.15:0_16:0_16:1__Pp,TG 15:0_16:0_16:1,C50 H94 O6,Positive Phase,790.705,13.6,126965.0153,149386.9374,21303.70108,129013.9143,404391.2757,214762.3671,167772.8378,282210.0009,159465.0747,267372.6933,131744.7372,144759.4813,334153.9611,243214.8422,239439.8039,154957.6404,428614.4334,246691.3196,117095.867,147643.2126,132527.4315,418015.3689,284578.9421,342323.5152,436866.0403,117218.7988,118929.001
TG.15:0_16:0_18:1__Pp,TG 15:0_16:0_18:1,C52 H98 O6,Positive Phase,818.7363,14.15,247318.9632,589135.4933,176328.5194,373814.1455,1118751.029,599000.0452,470856.4702,356388.7801,413732.2292,504765.4969,415463.1624,248926.4761,576151.7936,1118816.468,487359.0761,378575.0269,401216.2493,533605.9795,283556.3272,584553.3965,282902.3237,1202997.824,448084.7087,724912.2988,400249.1199,541488.1028,188214.2496
TG.15:0_16:1_16:1__Pp,TG 15:0_16:1_16:1,C50 H92 O6,Positive Phase,788.6897,13.02,0,102622.91,0,161163.0578,330646.6595,74106.80023,94141.37264,110468.9136,138879.6533,37314.04187,10363.79145,0,268827.3344,160178.5977,78028.61393,107915.1211,369533.4504,167428.6889,24831.81745,12444.34234,34246.10101,162629.4218,140964.7672,87108.34164,458588.3077,397331.4792,23493.16187
TG.15:0_18:1(d7)_15:0__Pp,TG 15:0_18:1(d7)_15:0,C51 H89 D7 O6,Positive Phase,811.7649,13.89,276102.0546,317139.2482,297659.7203,46530.59741,334890.0462,239319.5826,145330.5797,319175.1072,316682.8082,462090.1183,275140.2585,349557.1451,335129.0104,169167.6492,273928.7635,300605.2192,497603.1622,335226.8627,347417.9584,254513.0334,406270.0692,305145.9378,107972.8544,104100.7601,442691.4072,386668.5116,19402.06662
TG.16:0_16:0_18:0__Pp,TG 16:0_16:0_18:0,C53 H102 O6,Positive Phase,834.7681,14.48,1482542.875,3151051.647,819638.8192,995307.7501,3051213.764,2546041.18,1102779.723,1834165.669,2610415.788,3738691.943,1746611.532,1696391.829,2483549.029,1884852.753,1558543.128,1959685.397,1828943.712,2295523.719,1888971.779,1489862.954,2004857.396,2295917.55,1002328.249,1355964.798,1312104.524,2498119.793,457704.4941
TG.16:0_16:0_18:1__Pp,TG 16:0_16:0_18:1,C53 H100 O6,Positive Phase,832.7533,14.3,11920276.64,30003564.92,7193088.097,17685264.59,36392149.2,26208042.93,20005740.02,16733190.37,24075535.15,30232363.13,26424700.17,14467290.33,25213222.28,25129120.93,22331337.89,21943088.49,13278289.95,24814153.72,17460922.18,24925481.49,14526203.25,33814911.16,14967573.52,23198183.64,11707534.2,20104050.25,7992531.694
TG.16:0_16:0_18:1_1__Pp,TG 16:0_16:0_18:1_1,C53 H100 O6,Positive Phase,832.7535,13.46,0,8121.471094,0,14920.37362,7325.234748,13340.47418,15160.65888,0,14703.14033,0,67766.91519,0,32677.08817,51004.54271,7923.867195,22028.96429,0,34996.20184,0,0,0,13830.06606,4329.764542,4671.951706,0,40066.14046,0
TG.16:0_16:1_18:1__Pp,TG 16:0_16:1_18:1,C53 H98 O6,Positive Phase,830.7374,13.92,12427691.07,55413542.42,7311977.127,39351763.39,87800875.97,49555168.19,49827422.19,20606495.71,36233907.34,33336744.41,41317851.55,14249822.21,42949555.96,76562706.54,43336103.86,34769033.16,14035268.24,37289663.27,24892397.59,60586046.66,15785406.21,89692150.13,40243701.36,70281527.75,12745227.07,25774831.77,21462432.07
TG.16:0_16:1_18:1_1__Pp,TG 16:0_16:1_18:1_1,C53 H98 O6,Positive Phase,830.7362,14.55,0,62438.40599,0,38407.08181,44316.37367,55198.79403,0,61835.02051,31332.00369,53839.90525,0,0,0,111301.1869,0,34260.22006,0,0,49440.81307,33064.18298,0,50480.98962,57961.50925,44115.68885,0,0,28325.19564
TG.16:0_17:0_18:0__Pp,TG 16:0_17:0_18:0,C54 H104 O6,Positive Phase,848.7833,14.53,163928.7283,221603.4666,79002.6506,180927.1404,284809.1197,195196.9687,112926.944,203656.1352,121592.3281,381975.302,136502.3889,182006.9683,172062.5777,191095.798,152268.0431,159267.6076,288061.8297,154713.545,180869.6737,140386.3572,139935.1765,299961.2512,106491.1452,173044.124,115611.2908,261080.5478,149742.7412
