CompoundID,P2_ChloraPrep_EndPoint.1,P2_ChloraPrep_EndPoint.2,P2_ChloraPrep_EndPoint.3,P2_ChloraPrep_Baseline.1,P2_ChloraPrep_Baseline.2,P2_ChloraPrep_Baseline.3,P2_ChloraPrep_PostIntervention.1,P2_ChloraPrep_PostIntervention.2,P2_ChloraPrep_PostIntervention.3,P2_FullSurgicalPrep_EndPoint.1,P2_FullSurgicalPrep_EndPoint.2,P2_FullSurgicalPrep_EndPoint.3,P2_FullSurgicalPrep_Baseline.1,P2_FullSurgicalPrep_Baseline.2,P2_FullSurgicalPrep_Baseline.3,P2_FullSurgicalPrep_PostIntervention.1,P2_FullSurgicalPrep_PostIntervention.2,P2_FullSurgicalPrep_PostIntervention.3,P2_Water_EndPoint.1,P2_Water_EndPoint.2,P2_Water_EndPoint.3,P2_Water_Baseline.1,P2_Water_Baseline.2,P2_Water_Baseline.3,P2_Water_PostIntervention.1,P2_Water_PostIntervention.2,P2_Water_PostIntervention.3
SM.d39:1__Np,0.000206953,9.29E-05,0.000177554,0.000181764,0.000146304,0.000146949,0.000110009,0.000109157,0.000103008,0.00011809,0.000162045,1.88E-05,0.000164138,0.000173969,0.000261391,0.00016243,0.000280347,0.00014749,0.000205255,0.000113788,0.000159517,0.00018136,0.000129775,0.000164218,0.000222573,0.000130056,0.000140157
SM.d40:1__Np,0.000402351,0.000247867,0.000338316,0.001004184,0.000676844,0.000570727,0.000450407,0.000344604,0.000378232,0.000264437,0.000485319,0.000243353,0.000679971,0.000883224,0.000853498,0.000436789,0.000549278,0.000447661,0.000347554,0.000344855,0.00027686,0.000817499,0.000763503,0.001106837,0.000538653,0.000376656,0.000881987
SM.d40:2__Np,3.43E-06,6.58E-06,2.26E-05,0,3.08E-05,0,3.12E-05,0,2.34E-05,0,5.11E-05,1.50E-05,3.90E-05,0.000127897,8.94E-05,0,0,0,3.49E-05,1.53E-05,2.07E-05,5.18E-05,6.62E-05,2.27E-05,0,2.45E-05,0.000106131
SM.d41:1__Np,0.000262132,0.000168229,0.000246499,0.000396011,0.000269218,0.000287301,0.000204141,0.000178723,0.000204153,0.000192065,0.000256516,0.000148363,0.000251108,0.000428307,0.000365268,0.000265203,0.000326301,0.000254803,0.000284374,0.000193323,0.000205255,0.000343186,0.000276829,0.000435725,0.000276583,0.00013318,0.000322267
SM.d42:1__Np,0.000348696,0.000237803,0.000291962,0.000779551,0.000535345,0.000531123,0.000332006,0.00027238,0.000320899,0.000236005,0.000456555,0.000200656,0.000517943,0.000563925,0.000681533,0.000469881,0.000412827,0.000429113,0.000324776,0.00029324,0.000271808,0.000649603,0.00056404,0.000998515,0.000473653,0.000328277,0.000720658
SM.d42:2__Np,0.000834052,0.000638198,0.000770038,0.001750748,0.001260075,0.001485232,0.000964648,0.000774987,0.000954688,0.000613991,0.00116322,0.000551296,0.001444079,0.001297749,0.001498865,0.001152963,0.001191225,0.00111283,0.00074337,0.000803934,0.000714562,0.001570986,0.001385421,0.001770644,0.001083376,0.000910459,0.00154677
SM.d42:3__Np,0.000238057,0.000146869,0.000214319,0.000375435,0.00027267,0.000330492,0.000226431,0.000190619,0.000225246,0.000181287,0.000247323,0.000153889,0.000333156,0.00027987,0.000345012,0.000265917,0.000350535,0.000278516,0.000194004,0.000176775,0.000194508,0.000341591,0.000301712,0.000353286,0.000275801,0.000219608,0.000354196
SM.d43:2__Np,1.91E-05,8.45E-06,1.42E-05,2.67E-05,1.71E-05,1.08E-05,0,1.16E-05,8.87E-06,5.85E-06,1.92E-05,1.06E-05,9.73E-06,3.96E-05,9.53E-06,1.81E-05,2.71E-05,1.54E-05,7.07E-06,2.29E-05,8.33E-06,1.67E-05,2.72E-05,1.87E-05,1.35E-05,1.34E-05,1.18E-05
SM.d46:1__Np,4.83E-06,0,0,0,2.23E-06,0,0,0,0,0,0,0,0,6.24E-06,1.56E-05,6.58E-06,0,0,0,3.66E-06,0,0,3.33E-05,1.73E-05,1.51E-05,3.51E-06,0
Cer_NS.d16:1_16:1__Pp,1.24E-05,2.40E-05,2.99E-05,1.59E-05,2.16E-05,2.07E-05,8.90E-06,2.56E-05,2.42E-05,2.44E-05,1.51E-05,3.94E-05,3.04E-05,1.91E-05,2.96E-05,2.85E-05,3.22E-05,3.75E-05,1.78E-05,3.23E-05,3.62E-05,5.98E-06,2.27E-05,3.05E-05,2.62E-05,2.78E-05,3.45E-05
Cer_NS.d16:1_20:0__Pp,7.31E-05,6.79E-05,8.26E-05,4.67E-05,5.44E-05,3.79E-05,5.22E-05,6.76E-05,5.39E-05,6.40E-05,5.79E-05,5.61E-05,5.57E-05,3.64E-05,5.35E-05,5.25E-05,6.33E-05,4.88E-05,7.67E-05,6.14E-05,9.21E-05,3.89E-05,5.58E-05,3.69E-05,8.25E-05,6.86E-05,7.45E-05
Cer_NS.d16:1_22:0__Pp,4.64E-05,4.52E-05,5.46E-05,3.57E-05,3.16E-05,2.61E-05,3.11E-05,3.88E-05,3.47E-05,2.26E-05,3.69E-05,4.34E-05,3.46E-05,2.24E-05,4.00E-05,3.37E-05,4.60E-05,3.49E-05,4.78E-05,3.81E-05,5.10E-05,2.31E-05,4.06E-05,2.53E-05,4.70E-05,2.33E-05,4.35E-05
Cer_NS.d16:1_24:0__Pp,5.39E-05,5.43E-05,6.15E-05,4.53E-05,3.33E-05,3.58E-05,4.31E-05,2.63E-05,4.35E-05,5.44E-05,5.07E-05,5.21E-05,4.42E-05,2.36E-05,4.25E-05,4.15E-05,5.96E-05,4.06E-05,5.65E-05,5.19E-05,7.31E-05,2.90E-05,4.72E-05,1.47E-05,5.49E-05,5.16E-05,5.40E-05
Cer_NS.d16:1_26:0__Pp,6.10E-05,5.53E-05,6.60E-05,4.38E-05,3.80E-05,3.61E-05,4.43E-05,2.59E-05,4.39E-05,5.89E-05,5.23E-05,6.02E-05,4.27E-05,1.18E-05,4.76E-05,4.65E-05,6.43E-05,4.76E-05,6.17E-05,5.49E-05,7.60E-05,3.02E-05,4.87E-05,3.43E-05,5.90E-05,5.12E-05,5.04E-05
Cer_NS.d17:1_16:1__Pp,1.33E-05,1.30E-05,1.75E-05,0,1.29E-05,0,0,1.38E-05,1.30E-05,1.49E-05,0,0,0,4.67E-06,1.43E-05,0,0,0,1.42E-05,0,1.87E-05,0,1.26E-05,0,1.51E-05,1.45E-05,0
Cer_NS.d17:1_22:0__Pp,1.11E-05,2.07E-05,2.93E-05,1.85E-05,2.05E-05,1.84E-05,2.02E-05,2.48E-05,2.09E-05,2.63E-05,2.16E-05,2.75E-05,2.48E-05,1.24E-05,2.16E-05,1.82E-05,3.26E-05,2.22E-05,2.77E-05,2.05E-05,3.23E-05,1.49E-05,2.03E-05,0,2.33E-05,2.19E-05,2.07E-05
Cer_NS.d17:1_28:0__Pp,3.38E-05,3.13E-05,3.76E-05,8.92E-06,1.95E-05,2.05E-05,2.21E-05,3.04E-05,2.88E-05,3.55E-05,1.15E-05,3.65E-05,2.22E-05,1.30E-05,2.63E-05,2.82E-05,3.58E-05,2.52E-05,3.49E-05,2.77E-05,1.44E-05,1.39E-05,2.49E-05,7.92E-06,3.06E-05,2.80E-05,0
Cer_NS.d18:1_16:0__Pp,2.39E-05,3.68E-05,3.77E-05,2.81E-05,1.90E-05,1.27E-05,3.23E-05,3.33E-05,2.78E-05,2.74E-05,4.74E-05,3.31E-05,1.42E-05,1.25E-05,2.01E-05,3.17E-05,2.29E-05,2.29E-05,3.17E-05,4.07E-05,3.79E-05,1.99E-05,4.11E-05,2.01E-05,4.92E-05,3.79E-05,6.78E-05
Cer_NS.d18:1_16:1__Pp,0,9.57E-06,1.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28E-05,0,8.50E-06,0,0,1.28E-05,0
Cer_NS.d18:1_17:0__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E-05,0,1.33E-05,0,0,0,0,0,0
Cer_NS.d20:1_26:0__Pp,6.24E-05,5.58E-05,7.09E-05,3.97E-05,3.49E-05,3.68E-05,3.98E-05,5.64E-05,4.87E-05,6.64E-05,5.07E-05,3.45E-05,4.33E-05,2.38E-05,4.31E-05,2.69E-05,5.95E-05,4.03E-05,6.16E-05,5.36E-05,8.90E-05,2.93E-05,4.68E-05,2.52E-05,5.49E-05,2.49E-05,3.75E-05
Cer_NS.d21:1_28:0__Pp,4.57E-05,4.55E-05,4.85E-05,2.45E-05,1.72E-05,2.26E-05,2.65E-05,4.08E-05,3.52E-05,4.68E-05,2.87E-05,4.45E-05,2.51E-05,0,2.74E-05,3.69E-05,4.87E-05,3.33E-05,4.58E-05,3.27E-05,6.26E-05,7.86E-06,2.28E-05,9.30E-06,3.48E-05,3.47E-05,0
Cer_NS.d21:1_30:0__Pp,3.08E-05,1.37E-05,3.44E-05,0,0,0,0,2.57E-05,9.79E-06,2.74E-05,0,2.89E-05,0,0,0,0,3.16E-05,1.45E-05,1.73E-05,8.52E-06,4.70E-05,0,0,0,1.89E-05,1.54E-05,0
Cer_NS.d22:1_28:0__Pp,8.77E-05,7.91E-05,8.78E-05,4.61E-05,4.45E-05,4.69E-05,5.50E-05,6.92E-05,6.43E-05,8.51E-05,6.39E-05,9.99E-05,5.43E-05,3.15E-05,5.84E-05,6.72E-05,8.30E-05,6.38E-05,7.88E-05,7.49E-05,0.000120716,3.22E-05,4.43E-05,3.30E-05,5.64E-05,6.26E-05,3.76E-05
Cer_NS.d22:1_30:0__Pp,3.73E-05,2.88E-05,3.39E-05,1.73E-05,1.59E-05,1.78E-05,2.04E-05,2.62E-05,2.83E-05,3.63E-05,2.42E-05,3.45E-05,2.17E-05,1.07E-05,2.07E-05,2.39E-05,3.20E-05,2.46E-05,3.04E-05,2.83E-05,4.93E-05,1.24E-05,1.44E-05,9.87E-06,2.36E-05,2.15E-05,1.23E-05
Cer_NS.d22:1_30:1__Pp,3.65E-05,6.48E-06,4.17E-05,2.49E-05,1.82E-05,1.95E-05,3.50E-05,3.84E-05,2.74E-05,3.66E-05,4.14E-05,1.71E-05,0,1.74E-05,1.85E-05,3.00E-05,2.70E-05,3.14E-05,9.94E-06,2.62E-05,4.83E-05,1.24E-05,1.82E-05,1.51E-05,4.01E-05,2.41E-05,8.84E-06
Cer_NS.d37:1__Pp,3.06E-05,2.61E-05,3.32E-05,2.52E-05,2.40E-05,1.91E-05,2.13E-05,2.59E-05,2.46E-05,2.83E-05,1.27E-05,2.69E-05,2.69E-05,1.56E-05,2.64E-05,2.33E-05,2.88E-05,2.16E-05,3.23E-05,2.40E-05,3.84E-05,7.40E-06,2.62E-05,1.72E-05,3.38E-05,2.87E-05,2.41E-05
Cer_NS.d44:1__Pp,6.16E-05,5.06E-05,6.33E-05,4.39E-05,3.53E-05,4.03E-05,3.97E-05,5.69E-05,4.67E-05,5.58E-05,4.34E-05,5.82E-05,4.20E-05,2.51E-05,4.43E-05,1.97E-05,6.45E-05,4.64E-05,6.05E-05,5.00E-05,8.13E-05,3.00E-05,4.73E-05,2.41E-05,5.61E-05,5.04E-05,3.80E-05
Cer_NS.d48:1__Pp,9.00E-05,7.48E-05,9.06E-05,4.90E-05,4.58E-05,4.38E-05,5.03E-05,4.36E-05,6.00E-05,8.19E-05,5.73E-05,8.98E-05,4.39E-05,3.07E-05,5.35E-05,6.77E-05,7.83E-05,6.05E-05,8.29E-05,6.93E-05,0.000119205,3.51E-05,4.85E-05,3.35E-05,7.50E-05,7.34E-05,4.32E-05
DG.16:0_16:1__Pp,1.71E-05,2.17E-05,2.67E-05,5.23E-05,3.76E-05,3.14E-05,3.25E-05,4.09E-05,2.50E-05,3.11E-05,2.57E-05,1.76E-05,4.26E-05,2.46E-05,3.17E-05,1.82E-05,3.64E-05,3.05E-05,1.83E-05,2.09E-05,0,4.83E-05,6.38E-05,7.28E-05,5.77E-05,6.76E-05,4.87E-05
DG.16:0_18:0__Pp,0.000114576,0.000115812,0.000158248,0.000169097,0.0001045,0.000126942,0.000142646,0.00013363,0.000128947,0.000132012,0.000176702,0.000204717,0.000139902,0.000106018,0.000146055,0.000147606,0.000154591,0.000144533,0.000142137,0.000117814,0.00015756,0.000108316,9.74E-05,0.000119203,0.00015212,0.000138192,0.000180629
DG.16:0_18:1__Pp,9.40E-05,0.000144373,0.000131103,0.000117869,8.93E-05,9.25E-05,0.000115723,8.42E-05,0.000103001,0.000191056,0.00012998,6.78E-05,7.37E-05,9.61E-05,7.47E-05,5.36E-05,4.20E-05,5.70E-05,9.77E-05,0.000107589,9.03E-05,9.42E-05,9.28E-05,0.000136587,0.00014165,0.000107558,0.000174501
DG.16:1_16:1__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69E-05,2.89E-05,3.44E-05,2.71E-05,0,0
DG.18:0_18:0__Pp,0.000183748,0.000160965,0.000221685,0.000263313,0.00018811,0.000213266,0.000206003,0.000215732,0.000230066,0.000158507,0.000259313,0.000273358,0.000213292,0.000159671,0.000241167,0.000213587,0.000216264,0.000213224,0.000218927,0.000192356,0.000220428,0.000172588,0.000179782,0.00019607,0.000250435,0.000229935,0.000307038
DG.18:0_18:1__Pp,2.66E-05,3.24E-05,3.17E-05,3.85E-05,2.43E-05,2.41E-05,2.89E-05,2.31E-05,2.75E-05,2.39E-05,3.20E-05,3.14E-05,2.27E-05,2.55E-05,1.00E-05,0,0,0,2.69E-05,3.05E-05,2.69E-05,2.22E-05,3.20E-05,3.51E-05,3.23E-05,3.22E-05,4.62E-05
DG.18:1_18:1__Pp,5.65E-05,8.86E-05,7.11E-05,9.04E-05,6.15E-05,5.85E-05,7.92E-05,4.66E-05,6.51E-05,8.15E-05,8.86E-05,6.84E-05,5.15E-05,7.05E-05,6.27E-05,3.82E-05,0,4.73E-05,7.21E-05,7.71E-05,5.51E-05,6.05E-05,3.57E-05,8.97E-05,5.18E-05,5.22E-05,0.000130687
DG.18:1_18:2__Pp,1.47E-05,6.39E-05,4.59E-05,7.46E-05,4.02E-05,4.21E-05,5.87E-05,3.40E-05,3.93E-05,7.74E-05,4.20E-05,5.53E-05,2.43E-05,4.81E-05,3.07E-05,1.54E-05,2.20E-05,3.33E-05,4.65E-05,4.67E-05,5.23E-05,3.85E-05,3.67E-05,6.21E-05,5.37E-05,4.54E-05,8.37E-05
DGTS.16:0_18:1__Pp,1.78E-05,2.05E-05,2.55E-05,3.79E-05,1.42E-05,2.72E-05,3.07E-05,2.82E-05,2.53E-05,2.25E-05,3.48E-05,3.29E-05,3.28E-05,1.80E-05,2.81E-05,2.88E-05,2.63E-05,2.94E-05,2.68E-05,2.89E-05,2.94E-05,2.04E-05,1.20E-05,2.54E-05,2.75E-05,2.69E-05,3.43E-05
DGTS.16:0_22:2__Pp,7.07E-05,6.40E-05,8.11E-05,0.000125286,7.24E-05,8.31E-05,8.83E-05,0.000101049,8.04E-05,7.83E-05,0.000104884,0.000104315,9.82E-05,6.05E-05,9.55E-05,9.90E-05,9.67E-05,8.74E-05,8.31E-05,7.67E-05,9.25E-05,6.08E-05,7.04E-05,7.31E-05,9.64E-05,8.80E-05,0.000106529
DGTS.18:1_18:1__Pp,2.81E-05,2.39E-05,3.11E-05,5.77E-05,2.92E-05,3.39E-05,3.22E-05,3.61E-05,3.08E-05,2.80E-05,4.03E-05,4.80E-05,3.81E-05,2.95E-05,2.08E-05,1.49E-05,4.69E-05,0,3.38E-05,3.16E-05,3.66E-05,2.44E-05,2.67E-05,3.29E-05,3.72E-05,3.73E-05,5.12E-05
DGTS.18:1_19:1__Pp,7.56E-05,7.08E-05,9.93E-05,0.000144085,0.000102281,9.75E-05,0.000114336,0.000101622,9.44E-05,9.24E-05,0.000120184,0.000136033,0.000108721,7.43E-05,0.000122763,0.000107958,0.000109575,0.000115274,9.07E-05,9.23E-05,0.000110442,2.66E-05,8.38E-05,9.91E-05,0.000111218,0.000102557,0.000139681
GlcADG.18:1_18:1__Pp,0.000257761,0.000106495,0.0002622,0.000418844,0.000235527,0.00025429,0.000312563,0.00030206,0.000296152,0.000246432,0.000342619,0.000352682,0.00031671,0.000196777,0.000315287,0.000347346,0.000328138,0.000208411,0.000155322,0.000227608,0.000297049,0.0002164,0.000252119,9.84E-05,0.000291319,0.00030803,0.000405161
LPC.18:1/0:0(d7)__Pp,0,0,0,0,7.02E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-06,7.28E-06,8.36E-06,0,0,0
PC.15:0_18:1(d7)__Pp,0.000147854,0.00012558,0.000160076,0.000293203,0.000200559,0.00021939,0.000190311,0.00021104,0.000174994,0.000144437,0.000240547,0.000124826,0.000248923,0.000147298,0.000222452,0.00018466,0.000224211,0.000200023,0.000159343,0.000151502,0.000196223,0.000178331,0.000177502,0.00020166,0.000213617,0.000192415,0.000246045
PC.16:0_16:0__Pp,2.12E-05,2.22E-05,1.68E-05,5.37E-05,3.93E-05,4.07E-05,2.63E-05,2.42E-05,2.37E-05,1.88E-05,3.60E-05,0,2.62E-05,3.21E-05,0,1.05E-05,2.57E-05,2.24E-05,1.77E-05,1.98E-05,2.98E-05,3.80E-05,4.15E-05,5.51E-05,3.44E-05,2.14E-05,7.74E-06
PC.16:0_16:1__Pp,0,0,0,6.81E-05,5.05E-05,4.33E-05,0,0,0,0,0,0,7.51E-05,1.78E-05,2.43E-05,0,2.54E-05,0,0,0,0,8.67E-05,7.42E-05,0.000115781,2.64E-05,2.12E-05,2.00E-05
PC.16:0_18:2__Pp,1.47E-05,1.30E-05,2.23E-05,0.000171431,7.33E-05,7.08E-05,4.52E-05,1.93E-05,6.06E-05,2.71E-05,2.53E-05,3.34E-05,1.74E-05,9.54E-05,7.26E-05,1.35E-05,0.000104135,2.46E-05,2.23E-05,0,3.29E-05,7.55E-05,8.59E-05,6.71E-05,1.51E-05,1.52E-05,6.97E-05
PC.18:0_18:1__Pp,2.31E-05,2.22E-05,2.00E-05,0.000110352,4.19E-05,5.12E-05,3.21E-05,2.09E-05,1.91E-05,1.25E-05,4.40E-05,0,5.54E-05,6.80E-05,5.66E-05,2.86E-05,2.95E-05,2.28E-05,0,2.49E-05,1.26E-05,7.42E-05,7.09E-05,0.000123415,3.38E-05,2.27E-05,7.38E-05
PC.18:0_20:4__Pp,1.29E-05,1.46E-05,1.75E-05,8.00E-05,5.13E-05,4.17E-05,2.38E-05,1.39E-05,2.01E-05,1.26E-05,2.62E-05,0,4.52E-05,4.25E-05,5.14E-05,2.32E-05,2.39E-05,2.45E-05,0,1.68E-05,9.86E-06,5.09E-05,5.23E-05,7.31E-05,2.49E-05,1.96E-05,4.44E-05
PC.18:1_18:2__Pp,2.09E-05,1.51E-05,1.96E-05,0.000112573,7.60E-05,5.87E-05,3.32E-05,1.90E-05,2.38E-05,1.35E-05,2.79E-05,1.23E-05,6.01E-05,6.92E-05,7.11E-05,2.53E-05,2.87E-05,2.80E-05,1.65E-05,1.77E-05,1.92E-05,7.81E-05,8.22E-05,0.000113681,3.46E-05,2.38E-05,6.30E-05
PC.30:0__Pp,0,0,0,0,8.92E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16E-05,7.48E-06,1.23E-05,0,0,0
PC.30:2__Pp,0,0,0,0,1.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32E-05,1.02E-05,1.83E-05,0,0,0
PC.32:2__Pp,0,0,0,5.50E-05,3.94E-05,3.21E-05,0,0,0,0,0,0,6.71E-05,4.80E-06,0,0,0,0,0,0,0,6.69E-05,4.50E-05,9.95E-05,0,0,0
PC.34:1__Pp,4.94E-05,5.50E-05,3.80E-05,0.000164888,0.000118342,0.000105209,2.59E-05,1.03E-05,3.64E-05,4.64E-05,4.25E-05,2.01E-05,8.11E-05,6.60E-05,8.24E-05,6.79E-05,8.31E-05,8.33E-05,4.88E-05,4.36E-05,6.33E-05,0.00012067,0.000121551,0.0001461,7.51E-05,2.93E-05,9.42E-05
PC.35:2__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20E-05,0,0,0,0,0,0,0,9.86E-06,0,1.66E-05,0,0,0
PC.36:2__Pp,2.00E-05,4.05E-05,4.77E-05,0.000312552,0.000202997,0.000132698,9.63E-05,1.25E-05,2.66E-05,2.24E-05,3.07E-05,2.90E-05,0.000135228,0.000216915,0.000162522,7.14E-05,3.40E-05,1.22E-05,1.35E-05,3.32E-05,5.54E-05,0.000196139,0.000232115,0.000357351,7.53E-05,5.25E-05,0.000175716
PC.36:2_1__Pp,1.02E-05,1.20E-05,1.25E-05,0,4.01E-05,3.93E-05,0,0,1.38E-05,1.68E-05,0,3.58E-05,4.93E-05,7.77E-06,3.75E-05,0,2.03E-05,0,2.50E-05,3.28E-05,0,5.09E-05,3.56E-05,6.67E-05,3.16E-05,0,0
PC.36:4__Pp,0,0,0,4.11E-05,1.98E-05,2.59E-05,1.35E-05,0,0,0,0,0,2.72E-05,2.11E-05,2.95E-05,0,1.71E-05,0,0,0,0,2.86E-05,3.05E-05,3.43E-05,0,0,2.37E-05
PC.36:4_1__Pp,0,0,0,2.01E-05,6.60E-06,0,0,0,0,0,0,0,0,1.08E-05,1.40E-05,0,0,0,0,0,0,1.28E-05,2.28E-05,1.26E-05,0,0,0
PC.38:5__Pp,0,0,0,3.29E-05,2.25E-05,1.90E-05,0,0,0,0,0,0,1.65E-05,1.68E-05,2.13E-05,0,0,0,0,0,0,2.30E-05,1.30E-05,2.74E-05,0,0,0
PE.16:1_16:1__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E-05,0,1.56E-05,0,0,0
PE.36:2__Pp,0,0,0,0,0,9.49E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04E-06,0,0,0,0
PE.38:4__Pp,0,0,0,2.31E-05,0,0,0,0,0,0,0,0,1.28E-05,1.09E-05,1.34E-05,0,0,0,0,0,0,7.66E-06,9.42E-06,1.55E-05,0,0,0
SM.d18:1_18:1(d9)__Pp,1.84E-05,1.72E-05,2.06E-05,3.36E-05,3.12E-05,1.64E-05,2.40E-05,2.70E-05,2.39E-05,1.82E-05,3.05E-05,2.51E-05,3.29E-05,1.87E-05,1.30E-05,2.62E-05,2.88E-05,1.85E-05,1.88E-05,1.98E-05,2.61E-05,2.84E-05,2.45E-05,2.79E-05,2.98E-05,2.52E-05,3.37E-05
SM.d34:1__Pp,3.24E-05,2.52E-05,2.99E-05,8.84E-05,6.36E-05,5.21E-05,3.03E-05,2.24E-05,3.07E-05,2.46E-05,2.08E-05,2.04E-05,5.51E-05,4.90E-05,6.18E-05,3.77E-05,4.82E-05,3.46E-05,2.44E-05,2.48E-05,3.20E-05,6.32E-05,6.58E-05,7.88E-05,2.22E-05,2.87E-05,5.73E-05
SM.d36:1__Pp,2.05E-05,6.15E-06,1.29E-05,4.70E-05,3.73E-05,3.03E-05,1.19E-05,0,1.77E-05,1.44E-05,2.57E-05,0,3.22E-05,2.58E-05,4.03E-05,1.84E-05,3.11E-05,1.36E-05,1.36E-05,1.40E-05,2.32E-05,3.80E-05,3.97E-05,4.70E-05,2.79E-05,1.80E-05,3.69E-05
SM.d38:1__Pp,0,0,0,1.88E-05,1.68E-05,0,0,0,0,0,0,0,0,8.27E-06,0,0,0,0,0,0,0,1.68E-05,1.64E-05,2.77E-05,0,0,0
SM.d40:1__Pp,0,0,0,2.43E-05,1.14E-05,6.02E-06,0,0,0,0,0,0,0,1.48E-05,2.24E-05,0,0,0,0,0,0,5.15E-06,1.74E-05,2.58E-05,0,0,0
SM.d42:1__Pp,0,0,0,1.70E-05,1.35E-05,0,0,0,0,0,0,0,0,1.42E-05,0,0,0,0,0,0,0,0,1.44E-05,9.99E-06,0,0,0
SM.d42:2__Pp,0,0,0,4.05E-05,2.98E-05,2.41E-05,6.99E-06,0,0,0,0,0,9.33E-06,0,2.30E-05,0,1.10E-05,7.10E-06,0,0,0,2.31E-05,2.78E-05,4.11E-05,1.23E-05,0,2.98E-05
TG.12:0_12:0_18:0__Pp,2.80E-05,3.31E-05,3.09E-05,6.09E-05,5.94E-05,4.56E-05,4.90E-05,2.92E-05,3.81E-05,1.87E-05,5.84E-05,4.44E-05,6.38E-05,4.56E-05,5.11E-05,4.87E-05,4.22E-05,4.89E-05,3.22E-05,4.24E-05,4.01E-05,4.29E-05,2.25E-05,4.55E-05,2.32E-05,3.18E-05,4.88E-05
TG.12:0_12:1_16:0__Pp,0,0,0,0,0,0,0,2.49E-05,0,0,0,0,3.79E-05,0,2.70E-05,0,3.77E-05,1.89E-05,0,0,0,2.85E-05,3.32E-05,0,3.38E-05,4.08E-05,0
TG.12:0_16:0_18:1__Pp,0.000132028,0.000385237,0.000115388,0.000642653,0.000950707,0.000554013,0.00058161,0.000266082,0.000339549,0.000227074,0.000578867,0.000234379,0.000624929,0.001005104,0.000510332,0.000466977,0.00020905,0.000431722,0.000230515,0.000587893,0.000186305,0.00082863,0.000471686,0.000834654,0.000251554,0.000385488,0.000391246
TG.12:1_16:1_18:1__Pp,7.47E-05,0.000200702,6.38E-05,0.000421279,0.000504369,0.000322783,0.00034309,0.00016235,0.00019194,0.000138432,0.000281692,0.000130759,0.000346855,0.000624206,0.000303035,0.000233194,0,0.000271854,0.000140592,0.000289713,0.000119973,0.000485386,0.000324323,0.000540312,0,0.000228034,0.000339556
TG.13:1_16:0_16:0__Pp,2.28E-05,1.18E-05,0,5.49E-05,6.29E-05,3.70E-05,0,4.59E-05,3.04E-05,0,0,0,8.01E-05,4.31E-05,5.31E-05,0,0,1.19E-05,0,2.76E-05,2.96E-05,4.40E-05,0,2.19E-05,6.49E-05,2.28E-05,3.12E-05
TG.13:1_16:0_16:1__Pp,0,1.18E-05,0,6.53E-05,7.67E-05,4.21E-05,3.73E-05,5.86E-05,2.37E-05,1.88E-05,3.06E-05,0,9.52E-05,4.24E-05,4.33E-05,0,6.72E-05,4.37E-05,0,2.06E-05,0,6.29E-05,6.12E-05,7.42E-05,7.80E-05,7.40E-05,3.45E-05
TG.13:1_16:1_16:1__Pp,0,0,0,3.04E-05,3.57E-05,1.90E-05,0,2.51E-05,0,0,0,0,3.82E-05,1.65E-05,2.39E-05,0,3.89E-05,0,0,0,0,3.00E-05,4.37E-05,3.53E-05,3.56E-05,4.20E-05,0
TG.14:0_14:0_16:0__Pp,1.53E-05,5.61E-05,0,8.81E-05,8.14E-05,7.23E-05,6.22E-05,4.98E-05,5.02E-05,4.41E-05,7.55E-05,7.86E-05,7.84E-05,6.62E-05,7.41E-05,3.29E-05,5.61E-05,8.16E-05,4.67E-05,7.40E-05,4.38E-05,6.82E-05,3.88E-05,5.70E-05,4.38E-05,5.99E-05,6.38E-05
TG.14:0_16:0_16:0__Pp,6.16E-05,0.000108958,4.75E-05,0.000134257,0.000150461,0.00017702,0.000111895,9.65E-05,9.16E-05,0.000117732,0.000162612,9.32E-05,0.000165085,0.000101527,0.000109358,0.000128083,5.90E-05,0.000121744,8.74E-05,0.000117068,6.39E-05,0.000138552,9.80E-05,9.81E-05,1.00E-04,9.39E-05,8.01E-05
TG.14:0_16:0_18:1__Pp,0.000693578,0.00230275,0.000477678,0.003109168,0.004426003,0.00324995,0.003120611,0.0014115,0.00204877,0.001143056,0.003644936,0.00113747,0.003448667,0.003571237,0.002905915,0.002832827,0.000934275,0.002493833,0.001309937,0.003186044,0.000876328,0.003572194,0.002151772,0.003433818,0.001000835,0.001749359,0.00153668
