"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CompoundName","CleanName","LipidABV","Formula","Mass","RT","LargerLipidGroup.ABV","LargerLipidGroup","LIPIDClass_CommonName","LipidClass_LIPID_MAPS","LIPID_MAPS"
"245","Cer_AS.d17:1_16:0__Np",0.320500776915178,6.3941531883069,1.62953961202032,0.109367012132636,0.204011541862801,-5.93940582450641,"Cer_AS.d17:1_16:0__Np",53,1.63531535940962,0.10814088277678,0.202875228347056,"Cer_AS d17:1_16:0","Cer AS d17:1 16:0","Cer_AS","C33 H65 N O4",539.4918,7.42,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"246","Cer_AS.d17:1_16:0_1__Np",-0.0692314647450014,-1.48211474200525,-0.282953833761003,0.779643657013753,0.873855930038594,-6.85141426128072,"Cer_AS.d17:1_16:0_1__Np",26,-0.276628550281761,0.784433761390761,0.87761604611451,"Cer_AS d17:1_16:0_1","Cer AS d17:1 16:0","Cer_AS","C33 H65 N O4",539.4913,6.31,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"247","Cer_AS.d17:1_32:1__Np",0.928399182355236,0.20095695634745,4.46777914225508,4.41726129135563e-05,0.000321355758946122,1.28439314251702,"Cer_AS.d17:1_32:1__Np",53,4.48219675877143,4.20267874760462e-05,0.000303845842373402,"Cer_AS d17:1_32:1","Cer AS d17:1 32:1","Cer_AS","C49 H95 N O4",761.7258,10.38,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"248","Cer_AS.d17:1_32:1__Np",0.928399182355236,0.20095695634745,4.46777914225508,4.41726129135563e-05,0.000321355758946122,1.28439314251702,"Cer_AS.d17:1_32:1__Np",53,4.48219675877143,4.20267874760462e-05,0.000303845842373402,"Cer_AS d17:1_32:1","Cer AS d17:1 32:1","Cer_AS","C49 H95 N O4",761.7259,10.37,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"249","Cer_AS.d18:1_16:0__Np",0.271876433463822,6.10368651462528,1.4536968261851,0.152162978355493,0.263568016080051,-6.20209480699048,"Cer_AS.d18:1_16:0__Np",53,1.45931915360365,0.150609583644678,0.262047167955762,"Cer_AS d18:1_16:0","Cer AS d18:1 16:0","Cer_AS","C34 H67 N O4",553.5073,7.91,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"250","Cer_AS.d18:1_16:0__Np",0.271876433463822,6.10368651462528,1.4536968261851,0.152162978355493,0.263568016080051,-6.20209480699048,"Cer_AS.d18:1_16:0__Np",53,1.45931915360365,0.150609583644678,0.262047167955762,"Cer_AS d18:1_16:0","Cer AS d18:1 16:0","Cer_AS","C34 H67 N O4",553.5074,7.92,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"251","Cer_AS.d18:2_20:0__Np",-0.971309300153235,-12.9771611780934,-0.301703734201769,0.765482339690235,0.867496042406609,-6.84578225502558,"Cer_AS.d18:2_20:0__Np",26,-0.301988030367965,0.765262643462864,0.868041586734135,"Cer_AS d18:2_20:0","Cer AS d18:2 20:0","Cer_AS","C38 H73 N O4",607.5531,8.99,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"252","Cer_AS.d19:1_16:0__Np",-3.09039810768565,-1.16235100481507,-2.01546902239826,0.0491453535099091,0.1083431656923,-5.27008658373593,"Cer_AS.d19:1_16:0__Np",53,-2.01659510008858,0.0490181495054607,0.109304839127119,"Cer_AS d19:1_16:0","Cer AS d19:1 16:0","Cer_AS","C35 H69 N O4",567.5226,8.22,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"253","Cer_AS.d19:1_16:0__Np",-3.09039810768565,-1.16235100481507,-2.01546902239826,0.0491453535099091,0.1083431656923,-5.27008658373593,"Cer_AS.d19:1_16:0__Np",53,-2.01659510008858,0.0490181495054607,0.109304839127119,"Cer_AS d19:1_16:0","Cer AS d19:1 16:0","Cer_AS","C35 H69 N O4",567.5225,8.23,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"254","Cer_AS.d20:1_23:0__Np",0.401412086002421,0.951163066112247,1.68081871714195,0.105796777470981,0.199267716790003,-5.51644816071225,"Cer_AS.d20:1_23:0__Np",26,1.64136112919352,0.113763771924169,0.209859002408451,"Cer_AS d20:1_23:0","Cer AS d20:1 23:0","Cer_AS","C43 H85 N O4",679.6476,11.79,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"255","Cer_AS.d28:1_20:0__Np",1.46159035539372,0.570047110512213,6.61956958459251,6.24196952591501e-07,9.19702851666465e-06,6.01705744385256,"Cer_AS.d28:1_20:0__Np",27,6.66801191514466,5.48579487351744e-07,7.98183154096788e-06,"Cer_AS d28:1_20:0","Cer AS d28:1 20:0","Cer_AS","C48 H95 N O4",749.7257,13.36,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"256","Cer_AS.d29:1_15:0__Np",0.330994657122793,-0.547807075416393,1.5324066368122,0.138006146609896,0.243761994922487,-5.7671597590918,"Cer_AS.d29:1_15:0__Np",27,1.54405768089857,0.135139661910133,0.239061651160175,"Cer_AS d29:1_15:0","Cer AS d29:1 15:0","Cer_AS","C44 H87 N O4",693.6632,10.92,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"257","Cer_AS.d31:1__Np",0.254410129693814,4.08017613664797,1.36593311958432,0.184651627400529,0.308874464893826,-5.96659852893975,"Cer_AS.d31:1__Np",26,1.31352508382907,0.20142531098963,0.328374036403262,"Cer_AS d31:1","Cer AS d31:1","Cer_AS","C31 H61 N O4",511.4601,6.43,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"258","Cer_AS.d32:1__Np",0.345503555462141,6.52317662075225,3.37601554185077,0.00241089586985938,0.00923119339643524,-2.09709675763088,"Cer_AS.d32:1__Np",27,3.48172859966997,0.00184822691534169,0.00744406965210286,"Cer_AS d32:1","Cer AS d32:1","Cer_AS","C32 H63 N O4",525.4763,6.9,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"259","Cer_AS.d32:2__Np",2.27699045194122,-11.9555858415018,0.600665447311086,0.553481129397229,0.692744123245564,-6.73813979127898,"Cer_AS.d32:2__Np",27,0.601302323601303,0.553052453921315,0.694982031668828,"Cer_AS d32:2","Cer AS d32:2","Cer_AS","C32 H61 N O4",523.4598,6.13,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"260","Cer_AS.d34:1__Np",0.292919554438057,1.68252409705158,1.59288222379188,0.117372620381939,0.21481404107638,-5.99641159574299,"Cer_AS.d34:1__Np",53,1.59922757304674,0.115947627801594,0.213211751597244,"Cer_AS d34:1","Cer AS d34:1","Cer_AS","C34 H67 N O4",553.5069,6.83,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"261","Cer_AS.d34:1__Np",0.292919554438057,1.68252409705158,1.59288222379188,0.117372620381939,0.21481404107638,-5.99641159574299,"Cer_AS.d34:1__Np",53,1.59922757304674,0.115947627801594,0.213211751597244,"Cer_AS d34:1","Cer AS d34:1","Cer_AS","C34 H67 N O4",553.5069,6.37,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"262","Cer_AS.d34:1__Np",0.292919554438057,1.68252409705158,1.59288222379188,0.117372620381939,0.21481404107638,-5.99641159574299,"Cer_AS.d34:1__Np",53,1.59922757304674,0.115947627801594,0.213211751597244,"Cer_AS d34:1","Cer AS d34:1","Cer_AS","C34 H67 N O4",553.507,6.82,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"263","Cer_AS.d34:1_1__Np",-2.82476457702463,-4.797027043074,-1.5211177963162,0.140804769627707,0.246461280972407,-5.78338377928264,"Cer_AS.d34:1_1__Np",27,-1.52283229033957,0.140350884699947,0.246036791853522,"Cer_AS d34:1_1","Cer AS d34:1","Cer_AS","C34 H67 N O4",553.5069,6.37,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"264","Cer_AS.d34:2__Np",0.945392497190041,0.702834619854002,5.95971387833046,2.3795212383266e-07,4.46735922808413e-06,6.39756756502919,"Cer_AS.d34:2__Np",53,5.99062536420604,2.12164618268108e-07,3.91999389942981e-06,"Cer_AS d34:2","Cer AS d34:2","Cer_AS","C34 H65 N O4",551.4911,7.02,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"265","Cer_AS.d34:2__Np",0.945392497190041,0.702834619854002,5.95971387833046,2.3795212383266e-07,4.46735922808413e-06,6.39756756502919,"Cer_AS.d34:2__Np",53,5.99062536420604,2.12164618268108e-07,3.91999389942981e-06,"Cer_AS d34:2","Cer AS d34:2","Cer_AS","C34 H65 N O4",551.491,7.04,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"266","Cer_AS.d35:1__Np",0.248532231102415,0.366728010511893,1.86948002938236,0.0673083873960453,0.139523258647418,-5.53784931842061,"Cer_AS.d35:1__Np",53,1.88291985166968,0.0654207799822467,0.13895946696959,"Cer_AS d35:1","Cer AS d35:1","Cer_AS","C35 H69 N O4",567.5225,7.31,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"267","Cer_AS.d35:1__Np",0.248532231102415,0.366728010511893,1.86948002938236,0.0673083873960453,0.139523258647418,-5.53784931842061,"Cer_AS.d35:1__Np",53,1.88291985166968,0.0654207799822467,0.13895946696959,"Cer_AS d35:1","Cer AS d35:1","Cer_AS","C35 H69 N O4",567.5224,7.32,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"268","Cer_AS.d35:1__Np",0.248532231102415,0.366728010511893,1.86948002938236,0.0673083873960453,0.139523258647418,-5.53784931842061,"Cer_AS.d35:1__Np",53,1.88291985166968,0.0654207799822467,0.13895946696959,"Cer_AS d35:1","Cer AS d35:1","Cer_AS","C35 H69 N O4",567.5225,8.44,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"269","Cer_AS.d35:1_1__Np",0.596223565543675,-0.700804889729764,5.08289298362934,3.0253765493354e-05,0.000231680151541211,2.17188321595251,"Cer_AS.d35:1_1__Np",27,5.20404132137849,2.20016618804163e-05,0.000170732896192031,"Cer_AS d35:1_1","Cer AS d35:1","Cer_AS","C35 H69 N O4",567.5224,7.32,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"270","Cer_AS.d36:1__Np",0.308172278287524,3.09167473322657,1.89351179153217,0.0639752306631026,0.136386755479581,-5.49496826070699,"Cer_AS.d36:1__Np",53,1.90288709868843,0.062707704793572,0.134671159372173,"Cer_AS d36:1","Cer AS d36:1","Cer_AS","C36 H71 N O4",581.5382,8.86,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"271","Cer_AS.d36:1__Np",0.308172278287524,3.09167473322657,1.89351179153217,0.0639752306631026,0.136386755479581,-5.49496826070699,"Cer_AS.d36:1__Np",53,1.90288709868843,0.062707704793572,0.134671159372173,"Cer_AS d36:1","Cer AS d36:1","Cer_AS","C36 H71 N O4",581.5381,7.33,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"272","Cer_AS.d36:1__Np",0.308172278287524,3.09167473322657,1.89351179153217,0.0639752306631026,0.136386755479581,-5.49496826070699,"Cer_AS.d36:1__Np",53,1.90288709868843,0.062707704793572,0.134671159372173,"Cer_AS d36:1","Cer AS d36:1","Cer_AS","C36 H71 N O4",581.5382,7.79,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"273","Cer_AS.d36:1__Np",0.308172278287524,3.09167473322657,1.89351179153217,0.0639752306631026,0.136386755479581,-5.49496826070699,"Cer_AS.d36:1__Np",53,1.90288709868843,0.062707704793572,0.134671159372173,"Cer_AS d36:1","Cer AS d36:1","Cer_AS","C36 H71 N O4",581.5382,8.88,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"274","Cer_AS.d36:1_1__Np",0.625975836077097,1.43651246095291,3.60763667994908,0.000703628022306078,0.0032760920718571,-1.37594342915543,"Cer_AS.d36:1_1__Np",53,3.62356138512039,0.00066960204433153,0.00314280959516896,"Cer_AS d36:1_1","Cer AS d36:1","Cer_AS","C36 H71 N O4",581.5382,7.79,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"275","Cer_AS.d37:1__Np",0.462592576853667,0.886841062141031,2.07422595493464,0.0431297209195487,0.0986306388022685,-5.15747515329489,"Cer_AS.d37:1__Np",53,2.08017362118857,0.0425528699515017,0.097976235951202,"Cer_AS d37:1","Cer AS d37:1","Cer_AS","C37 H73 N O4",595.5537,9.37,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"276","Cer_AS.d37:1__Np",0.462592576853667,0.886841062141031,2.07422595493464,0.0431297209195487,0.0986306388022685,-5.15747515329489,"Cer_AS.d37:1__Np",53,2.08017362118857,0.0425528699515017,0.097976235951202,"Cer_AS d37:1","Cer AS d37:1","Cer_AS","C37 H73 N O4",595.5538,8.27,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"277","Cer_AS.d37:1__Np",0.462592576853667,0.886841062141031,2.07422595493464,0.0431297209195487,0.0986306388022685,-5.15747515329489,"Cer_AS.d37:1__Np",53,2.08017362118857,0.0425528699515017,0.097976235951202,"Cer_AS d37:1","Cer AS d37:1","Cer_AS","C37 H73 N O4",595.5538,8.29,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"278","Cer_AS.d37:1__Np",0.462592576853667,0.886841062141031,2.07422595493464,0.0431297209195487,0.0986306388022685,-5.15747515329489,"Cer_AS.d37:1__Np",53,2.08017362118857,0.0425528699515017,0.097976235951202,"Cer_AS d37:1","Cer AS d37:1","Cer_AS","C37 H73 N O4",595.5525,7.86,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"279","Cer_AS.d37:1_1__Np",0.535553519097704,0.504325897148168,3.62920453974404,0.0012782336877501,0.00539081163964174,-1.48766728399498,"Cer_AS.d37:1_1__Np",27,3.68459506128426,0.00110837591845003,0.0047783317373179,"Cer_AS d37:1_1","Cer AS d37:1","Cer_AS","C37 H73 N O4",595.5538,8.27,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"280","Cer_AS.d37:1_2__Np",0.693486276440875,-1.08426162816569,3.27315387674542,0.00310981150337976,0.0114189923972683,-2.34019696736909,"Cer_AS.d37:1_2__Np",27,3.29889352768894,0.00291317591511601,0.0108336637865656,"Cer_AS d37:1_2","Cer AS d37:1","Cer_AS","C37 H73 N O4",595.5538,8.27,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"281","Cer_AS.d38:1__Np",0.383531138385989,1.9734024509171,2.04186735171539,0.0463582931585188,0.102979109229992,-5.21983183963316,"Cer_AS.d38:1__Np",53,2.04970522426823,0.0455523119283334,0.102757540861589,"Cer_AS d38:1","Cer AS d38:1","Cer_AS","C38 H75 N O4",609.5695,8.79,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"282","Cer_AS.d38:1__Np",0.383531138385989,1.9734024509171,2.04186735171539,0.0463582931585188,0.102979109229992,-5.21983183963316,"Cer_AS.d38:1__Np",53,2.04970522426823,0.0455523119283334,0.102757540861589,"Cer_AS d38:1","Cer AS d38:1","Cer_AS","C38 H75 N O4",609.5695,8.77,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"283","Cer_AS.d38:1__Np",0.383531138385989,1.9734024509171,2.04186735171539,0.0463582931585188,0.102979109229992,-5.21983183963316,"Cer_AS.d38:1__Np",53,2.04970522426823,0.0455523119283334,0.102757540861589,"Cer_AS d38:1","Cer AS d38:1","Cer_AS","C38 H75 N O4",609.5695,9.8,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"284","Cer_AS.d38:1_1__Np",0.308329883938149,2.71282064608258,1.21768036052728,0.234737666474357,0.371747814661431,-6.18093079701856,"Cer_AS.d38:1_1__Np",27,1.22474620478084,0.232086273915595,0.370066332654456,"Cer_AS d38:1_1","Cer AS d38:1","Cer_AS","C38 H75 N O4",609.5695,8.79,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"285","Cer_AS.d39:1__Np",0.468444744286242,1.1673445446842,2.18002507696276,0.0339008709227359,0.0803678487862823,-4.94786418139501,"Cer_AS.d39:1__Np",53,2.18667448036416,0.0333789243572041,0.079454126690768,"Cer_AS d39:1","Cer AS d39:1","Cer_AS","C39 H77 N O4",623.585,9.22,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"286","Cer_AS.d39:1__Np",0.468444744286242,1.1673445446842,2.18002507696276,0.0339008709227359,0.0803678487862823,-4.94786418139501,"Cer_AS.d39:1__Np",53,2.18667448036416,0.0333789243572041,0.079454126690768,"Cer_AS d39:1","Cer AS d39:1","Cer_AS","C39 H77 N O4",623.5852,9.21,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"287","Cer_AS.d40:1__Np",0.620996363584025,3.27082561945845,2.86793285382769,0.00599641913560018,0.0191753622907654,-3.38574496555918,"Cer_AS.d40:1__Np",53,2.8765693801275,0.0058553206331188,0.0190912975264714,"Cer_AS d40:1","Cer AS d40:1","Cer_AS","C40 H79 N O4",637.6009,9.68,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"288","Cer_AS.d40:1__Np",0.620996363584025,3.27082561945845,2.86793285382769,0.00599641913560018,0.0191753622907654,-3.38574496555918,"Cer_AS.d40:1__Np",53,2.8765693801275,0.0058553206331188,0.0190912975264714,"Cer_AS d40:1","Cer AS d40:1","Cer_AS","C40 H79 N O4",637.6008,9.7,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"289","Cer_AS.d40:1__Np",0.620996363584025,3.27082561945845,2.86793285382769,0.00599641913560018,0.0191753622907654,-3.38574496555918,"Cer_AS.d40:1__Np",53,2.8765693801275,0.0058553206331188,0.0190912975264714,"Cer_AS d40:1","Cer AS d40:1","Cer_AS","C40 H79 N O4",637.6008,10.62,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"290","Cer_AS.d40:1__Np",0.620996363584025,3.27082561945845,2.86793285382769,0.00599641913560018,0.0191753622907654,-3.38574496555918,"Cer_AS.d40:1__Np",53,2.8765693801275,0.0058553206331188,0.0190912975264714,"Cer_AS d40:1","Cer AS d40:1","Cer_AS","C40 H79 N O4",637.6059,9.2,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"291","Cer_AS.d40:1_1__Np",0.244351189696995,2.68627433279096,0.485199786919034,0.629614529245272,0.754813726059348,-7.13325466724155,"Cer_AS.d40:1_1__Np",53,0.485670524364515,0.629280879497407,0.75516207684139,"Cer_AS d40:1_1","Cer AS d40:1","Cer_AS","C40 H79 N O4",637.6008,9.7,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"292","Cer_AS.d40:2__Np",1.20589432989362,-0.603259812849717,1.50778513780359,0.137785890641203,0.243742821742189,-6.1242041019391,"Cer_AS.d40:2__Np",53,1.50882820469846,0.137513351700386,0.242891565067147,"Cer_AS d40:2","Cer AS d40:2","Cer_AS","C40 H77 N O4",635.585,9.74,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"293","Cer_AS.d40:2__Np",1.20589432989362,-0.603259812849717,1.50778513780359,0.137785890641203,0.243742821742189,-6.1242041019391,"Cer_AS.d40:2__Np",53,1.50882820469846,0.137513351700386,0.242891565067147,"Cer_AS d40:2","Cer AS d40:2","Cer_AS","C40 H77 N O4",635.5855,8.7,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"294","Cer_AS.d41:1__Np",0.461813168580609,2.53444398482486,1.97387055978391,0.0538308373766826,0.117780253207629,-5.34814540112964,"Cer_AS.d41:1__Np",53,1.97910377950509,0.0532154702318986,0.117094153780586,"Cer_AS d41:1","Cer AS d41:1","Cer_AS","C41 H81 N O4",651.6164,10.09,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"295","Cer_AS.d41:1__Np",0.461813168580609,2.53444398482486,1.97387055978391,0.0538308373766826,0.117780253207629,-5.34814540112964,"Cer_AS.d41:1__Np",53,1.97910377950509,0.0532154702318986,0.117094153780586,"Cer_AS d41:1","Cer AS d41:1","Cer_AS","C41 H81 N O4",651.6165,10.09,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"296","Cer_AS.d41:1__Np",0.461813168580609,2.53444398482486,1.97387055978391,0.0538308373766826,0.117780253207629,-5.34814540112964,"Cer_AS.d41:1__Np",53,1.97910377950509,0.0532154702318986,0.117094153780586,"Cer_AS d41:1","Cer AS d41:1","Cer_AS","C41 H81 N O4",651.6161,9.72,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"297","Cer_AS.d41:1_1__Np",0.293589860004008,0.642547894302618,0.584966291770437,0.564041850882271,0.702186860349693,-6.71745117720258,"Cer_AS.d41:1_1__Np",26,0.582252085706341,0.565827160343637,0.704409427422452,"Cer_AS d41:1_1","Cer AS d41:1","Cer_AS","C41 H81 N O4",651.6164,10.09,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"298","Cer_AS.d42:1__Np",0.406307487656852,3.19223926819184,2.95660327612414,0.00470386834109693,0.0161991205592805,-3.16132086196677,"Cer_AS.d42:1__Np",53,2.97657936916541,0.00444924659861891,0.0155523214438211,"Cer_AS d42:1","Cer AS d42:1","Cer_AS","C42 H83 N O4",665.6321,10.55,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"299","Cer_AS.d42:1__Np",0.406307487656852,3.19223926819184,2.95660327612414,0.00470386834109693,0.0161991205592805,-3.16132086196677,"Cer_AS.d42:1__Np",53,2.97657936916541,0.00444924659861891,0.0155523214438211,"Cer_AS d42:1","Cer AS d42:1","Cer_AS","C42 H83 N O4",665.632,11.41,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"300","Cer_AS.d42:2__Np",0.257931058725353,1.42480581594821,0.723558268249673,0.472646134426144,0.620948194663693,-6.98817638687879,"Cer_AS.d42:2__Np",53,0.724593034528197,0.472013033537217,0.620817142415051,"Cer_AS d42:2","Cer AS d42:2","Cer_AS","C42 H81 N O4",663.6162,10.58,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"301","Cer_AS.d42:2__Np",0.257931058725353,1.42480581594821,0.723558268249673,0.472646134426144,0.620948194663693,-6.98817638687879,"Cer_AS.d42:2__Np",53,0.724593034528197,0.472013033537217,0.620817142415051,"Cer_AS d42:2","Cer AS d42:2","Cer_AS","C42 H81 N O4",663.6162,10.56,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"302","Cer_AS.d42:2__Np",0.257931058725353,1.42480581594821,0.723558268249673,0.472646134426144,0.620948194663693,-6.98817638687879,"Cer_AS.d42:2__Np",53,0.724593034528197,0.472013033537217,0.620817142415051,"Cer_AS d42:2","Cer AS d42:2","Cer_AS","C42 H81 N O4",663.6163,9.59,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"303","Cer_AS.d42:2_1__Np",0.259529412692321,-1.04917604401198,0.671615018745833,0.508256339989601,0.652271642500436,-6.66223404533496,"Cer_AS.d42:2_1__Np",26,0.665896684129654,0.511827280980537,0.656695969748079,"Cer_AS d42:2_1","Cer AS d42:2","Cer_AS","C42 H81 N O4",663.6163,9.59,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"304","Cer_AS.d43:1__Np",0.613993338958168,2.47927178036708,2.34858475606056,0.0227629716305753,0.0571036615904949,-4.59623703266606,"Cer_AS.d43:1__Np",53,2.35380715621972,0.0224733565202534,0.0567440064849783,"Cer_AS d43:1","Cer AS d43:1","Cer_AS","C43 H85 N O4",679.6473,10.54,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"305","Cer_AS.d43:1__Np",0.613993338958168,2.47927178036708,2.34858475606056,0.0227629716305753,0.0571036615904949,-4.59623703266606,"Cer_AS.d43:1__Np",53,2.35380715621972,0.0224733565202534,0.0567440064849783,"Cer_AS d43:1","Cer AS d43:1","Cer_AS","C43 H85 N O4",679.6477,10.92,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"306","Cer_AS.d43:1__Np",0.613993338958168,2.47927178036708,2.34858475606056,0.0227629716305753,0.0571036615904949,-4.59623703266606,"Cer_AS.d43:1__Np",53,2.35380715621972,0.0224733565202534,0.0567440064849783,"Cer_AS d43:1","Cer AS d43:1","Cer_AS","C43 H85 N O4",679.6478,10.91,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"307","Cer_AS.d43:1_1__Np",0.433402594038784,-0.140076236310886,2.31075379770498,0.0293988377564097,0.0718912755219766,-4.43279950594387,"Cer_AS.d43:1_1__Np",27,2.33333571327334,0.027971760924811,0.0685455362452212,"Cer_AS d43:1_1","Cer AS d43:1","Cer_AS","C43 H85 N O4",679.6477,10.92,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"308","Cer_AS.d44:1__Np",0.584725391931113,3.04192670180757,4.15799236915911,0.000331032909349177,0.00173568606523623,-0.177071275678581,"Cer_AS.d44:1__Np",27,4.22757688801246,0.000275657434048958,0.00145681397937008,"Cer_AS d44:1","Cer AS d44:1","Cer_AS","C44 H87 N O4",693.6634,11.33,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"309","Cer_AS.d44:2__Np",1.4044706799818,-1.31688002095966,1.03268546229245,0.306628443064291,0.453513986946423,-6.71700849186192,"Cer_AS.d44:2__Np",53,1.03327636370376,0.306349656226729,0.453678116854851,"Cer_AS d44:2","Cer AS d44:2","Cer_AS","C44 H85 N O4",691.6475,11.35,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
"310","Cer_AS.d44:2__Np",1.4044706799818,-1.31688002095966,1.03268546229245,0.306628443064291,0.453513986946423,-6.71700849186192,"Cer_AS.d44:2__Np",53,1.03327636370376,0.306349656226729,0.453678116854851,"Cer_AS d44:2","Cer AS d44:2","Cer_AS","C44 H85 N O4",691.6476,10.45,"Sphingolipids ","SP","Ceramides","Ceramide α-hydroxy fatty acid-sphingosine",""
