CompoundID,CompoundName,Formula,Phase,Mass,RT,P3_ChloraPrep_EndPoint.1,P3_ChloraPrep_EndPoint.2,P3_ChloraPrep_EndPoint.3,P3_ChloraPrep_Baseline.1,P3_ChloraPrep_Baseline.2,P3_ChloraPrep_Baseline.3,P3_ChloraPrep_PostIntervention.1,P3_ChloraPrep_PostIntervention.2,P3_ChloraPrep_PostIntervention.3,P3_FullSurgicalPrep_EndPoint.1,P3_FullSurgicalPrep_EndPoint.2,P3_FullSurgicalPrep_EndPoint.3,P3_FullSurgicalPrep_Baseline.1,P3_FullSurgicalPrep_Baseline.2,P3_FullSurgicalPrep_Baseline.3,P3_FullSurgicalPrep_PostIntervention.1,P3_FullSurgicalPrep_PostIntervention.2,P3_FullSurgicalPrep_PostIntervention.3,P3_Water_EndPoint.1,P3_Water_EndPoint.2,P3_Water_EndPoint.3,P3_Water_Baseline.1,P3_Water_Baseline.2,P3_Water_Baseline.3,P3_Water_PostIntervention.1,P3_Water_PostIntervention.2,P3_Water_PostIntervention.3
TG.48:1|TG.14:0_16:0_18:1__Pp,TG 48:1|TG 14:0_16:0_18:1,C51 H96 O6,Positive Phase,804.7207,13.87,1884275.832,2335994.274,2491945.272,3524231.037,2720130.767,1701995.416,2958932.147,1477839.017,2205063.713,3142027.173,1797032.579,681036.5937,1852485.204,2082381.793,2092336.601,4253268.922,2197693.401,2264212.505,2369433.103,5433705.336,1925904.263,1967494.838,3013636.374,1470587.78,1691887.346,1638349.984,6273125.58
TG.48:2;O|TG.16:0_16:1_16:1;O__Pp,TG 48:2;O|TG 16:0_16:1_16:1;O,C51 H94 O7,Positive Phase,818.6999,11.7,15073.66369,18687.28106,37903.99558,0,0,0,0,0,0,0,0,58376.47264,70660.33024,73134.17604,0,0,0,0,0,232120.4557,0,0,0,0,14074.60218,0,0
TG.48:2;O2|TG.16:0_16:0_16:2;O2__Pp,TG 48:2;O2|TG 16:0_16:0_16:2;O2,C51 H94 O8,Positive Phase,834.6947,10.84,0,0,0,0,109316.0724,35193.52468,0,0,0,0,0,0,22138.46157,0,0,49387.23326,0,0,0,20910.13813,0,0,0,0,0,0,0
TG.48:2|TG.14:0_16:1_18:1__Pp,TG 48:2|TG 14:0_16:1_18:1,C51 H94 O6,Positive Phase,802.7049,13.33,1997341.025,2476164.646,1980641.974,3309511.231,2806460.934,2225924.46,2317660.902,1399056.385,1857527.993,2317078.411,1650532.507,1528940.595,2187555.883,2239805.539,2177337.381,3840840.573,1600640.226,1652608.528,1965371.9,8054183.993,1809587.309,2124968.203,2852789.587,1402105.915,2104143.228,1228936.01,4331591.206
TG.48:3;O|TG.16:0_16:1_16:2;O__Pp,TG 48:3;O|TG 16:0_16:1_16:2;O,C51 H92 O7,Positive Phase,816.6839,11.01,109545.9557,135807.4656,0,124896.4974,120394.575,99339.49229,0,0,54081.46681,0,0,56589.00442,164416.4747,89116.72451,79335.11022,0,0,0,0,459757.5106,53939.94604,16866.32555,138364.4653,0,102033.3687,0,0
TG.48:3;O2|TG.16:1_16:1_16:1;O2__Pp,TG 48:3;O2|TG 16:1_16:1_16:1;O2,C51 H92 O8,Positive Phase,832.6789,10.22,46603.58314,57775.88478,0,0,0,0,0,0,0,0,0,51909.8466,0,0,45428.56315,29522.91331,0,0,0,775172.3036,0,0,0,0,0,0,0
TG.48:3|TG.16:1_16:1_16:1__Pp,TG 48:3|TG 16:1_16:1_16:1,C51 H92 O6,Positive Phase,800.689,12.72,1505961.511,1866986.46,947035.0579,2134388.954,1823439.83,1732882.916,1121839.131,968539.7258,1131392.413,963614.7179,1053605.185,1380889.193,1696595.121,1581630.494,1471744.931,1971837.157,704381.1971,822649.2576,1158921.227,6696459.052,1037949.078,1878087.232,1835874.293,886438.0175,1610702.438,391944.801,1161762.448
TG.48:4|TG.12:0_18:1_18:3__Pp,TG 48:4|TG 12:0_18:1_18:3,C51 H90 O6,Positive Phase,798.6739,12.25,73665.69128,91325.60643,109785.4416,70098.34697,128527.7173,69097.43457,78351.05816,22873.25413,110943.4524,183565.778,49391.55597,32629.83322,89728.7336,48758.36322,167795.1306,240802.8031,113473.7596,53564.18432,105274.0055,463324.8546,69568.46369,37367.83102,176541.2283,68393.02444,74039.44457,67279.70288,69246.03413
TG.49:0|TG.15:0_16:0_18:0__Pp,TG 49:0|TG 15:0_16:0_18:0,C52 H100 O6,Positive Phase,820.7519,14.37,134995.8026,167358.4178,160368.3455,223318.6229,194330.0087,164330.6877,246128.055,118056.7175,185628.0795,132878.0359,124843.7835,142132.9655,207021.8772,172670.5126,203309.3891,268828.0479,142850.0764,154069.2117,119209.5881,234050.8292,176724.459,106236.9861,316183.2184,124654.034,157857.6995,108791.1138,151626.8674
TG.49:1|TG.15:0_16:0_18:1__Pp,TG 49:1|TG 15:0_16:0_18:1,C52 H98 O6,Positive Phase,818.7361,14.11,300466.3726,372497.3351,359198.3754,529861.8173,458157.9378,354228.4971,419441.1039,272134.5019,347946.0514,299375.8605,324814.4062,113620.3124,360058.9928,379774.7958,396481.0834,710162.0552,324965.1482,334110.2616,342123.7357,844119.8193,259500.9936,317964.1624,510028.1723,262068.4059,316263.2715,167178.1707,459428.9855
TG.49:2|TG.15:0_16:0_18:2__Pp,TG 49:2|TG 15:0_16:0_18:2,C52 H96 O6,Positive Phase,816.7205,13.6,224827.1709,278725.1076,410104.4208,597561.5267,480843.0423,0,427273.9769,256461.7722,330739.334,197178.9682,162762.1706,14056.93548,439019.8543,0,591627.4998,696668.9211,316171.8593,274163.7058,451756.851,1391870.531,264922.8707,346670.8765,264010.6684,290722.1632,229604.1807,184408.754,484291.9088
TG.49:3|TG.15:1_16:1_18:1__Pp,TG 49:3|TG 15:1_16:1_18:1,C52 H94 O6,Positive Phase,814.7056,13.05,39799.80036,49341.02755,19875.53936,136556.3967,115539.4229,131990.4723,123563.6429,16933.52704,136370.4219,128309.8442,153005.3809,113640.2567,121992.3442,185825.3318,165918.7621,251044.188,78373.33196,117662.9557,70022.3634,401458.9075,86033.58018,105786.9468,117450.1436,93497.78653,140572.3118,40116.11723,141496.1075
TG.50:0|TG.16:0_16:0_18:0__Pp,TG 50:0|TG 16:0_16:0_18:0,C53 H102 O6,Positive Phase,834.7594,14.28,58618.89449,72671.63308,1530727.024,1691926.334,1648803.045,918949.195,1252126.099,850566.7125,1080425.114,169404.7164,724537.9809,342658.1615,148762.4058,1109727.219,222695.607,1117683.209,1252258.051,937794.9756,1082029.412,1672689.302,912335.5593,1108058.792,1226449.037,332962.6171,122228.4942,679272.998,2444664.488
TG.50:0|TG.16:0_16:0_18:0_1__Pp,TG 50:0|TG 16:0_16:0_18:0_1,C53 H102 O6,Positive Phase,834.7679,14.46,1281142.98,1588272.064,2323168.17,4199415.617,3598699.558,2092845.744,2412492.722,1074006.518,2552935.63,1408906.237,1827481.524,939844.7672,2238194.144,2751412.027,2488868.268,2972118.915,1756403.16,1459024.729,1670575.185,3660669.471,1668453.166,1764070.223,3855530.085,1927710.667,1732045.949,411426.9466,2096709.86
TG.50:0|TG.16:0_16:0_18:0_2__Pp,TG 50:0|TG 16:0_16:0_18:0_2,C53 H102 O6,Positive Phase,834.7682,13.92,25601.59851,31739.08326,60140.08487,16711.89369,37314.127,36100.67568,45628.70464,0,43153.49048,38673.51596,59623.22767,12645.31326,0,51935.36003,67236.72767,29131.79233,15881.27868,39814.81776,0,64690.19569,39916.98417,10785.94744,12607.82227,29514.08165,29535.04701,27868.005,37010.7258
TG.50:1;O|TG.16:0_18:0_16:1;O__Pp,TG 50:1;O|TG 16:0_18:0_16:1;O,C53 H100 O7,Positive Phase,848.7461,12.91,0,0,17740.17157,25130.57809,32345.62732,0,0,0,0,0,0,11895.59532,166791.4029,0,0,0,11520.47214,0,0,17188.6113,0,0,0,0,0,0,0
TG.50:1|TG.16:0_16:0_18:1__Pp,TG 50:1|TG 16:0_16:0_18:1,C53 H100 O6,Positive Phase,832.7529,14.27,12167035.61,15083845.5,17942500.16,23127934.51,18979021.59,12266113.25,21722170.26,11473115.88,15940654.61,20250606.87,13340874.58,4757094.106,13583822.55,15378871.48,15513214.29,28686233.14,15786928.85,15940351.09,16257389.18,25768957.41,12360064.86,12335244.46,21483215.27,11637243.67,11224681.28,8067419.822,25106911.44
TG.50:2;O|TG.14:0_18:1_18:1;O__Pp,TG 50:2;O|TG 14:0_18:1_18:1;O,C53 H98 O7,Positive Phase,846.7312,12.35,0,0,53708.80175,58099.50118,40078.31262,0,0,63235.68071,27457.62231,14126.55431,54278.8807,37083.49884,495927.7641,0,12846.758,16049.33753,31804.84936,11047.01888,0,155615.65,0,53136.96078,0,0,0,13698.75105,27180.66894
TG.50:2;O|TG.16:0_16:1_18:1;O__Pp,TG 50:2;O|TG 16:0_16:1_18:1;O,C53 H98 O7,Positive Phase,846.7312,12.16,72422.54561,89784.44079,141937.5322,118663.6573,85556.40439,118731.3683,98625.57923,94381.47715,131620.9926,61198.55144,48642.66676,0,0,73572.33705,79305.77449,198746.3687,43072.01557,98783.06598,60332.66868,323617.5592,31584.10768,123929.0495,444552.3048,68121.67524,80795.88476,73836.16676,121892.6702
TG.50:2|TG.16:0_16:1_18:1__Pp,TG 50:2|TG 16:0_16:1_18:1,C53 H98 O6,Positive Phase,830.7272,13.39,26627.68606,33011.15533,41205.6569,188456.9053,15021.10124,58605.84899,53001.66036,95147.04719,79657.21049,72582.00491,78262.9788,34190.99024,20828.7345,71442.3927,59337.58582,103155.341,107258.5558,60036.73108,54472.29372,142101.3543,116468.3857,124066.7171,93688.66752,34924.04056,35379.61713,96167.38169,72317.08057
TG.50:2|TG.16:0_16:1_18:1_1__Pp,TG 50:2|TG 16:0_16:1_18:1_1,C53 H98 O6,Positive Phase,830.7368,13.87,14099776.16,17479922.96,19602984.96,29074492.1,20259544.76,11708466.1,23375406.98,11291226.79,16399611.62,25146258.63,13264338.25,4585545.437,12986550.52,15398832.04,16258028.31,36654407.99,17907870.66,16891221.49,19341024.77,40458374.78,13929606.24,14159381.09,22313254.89,11427661.6,11976970.4,11585314.37,47151574.35
TG.50:3;O|TG.16:0_18:1_16:2;O__Pp,TG 50:3;O|TG 16:0_18:1_16:2;O,C53 H96 O7,Positive Phase,844.7154,11.75,51130.6071,63388.17459,108083.1675,87967.84341,73253.25009,48087.52057,95846.0881,106528.283,117697.5098,84892.15547,86840.3178,100712.414,273730.6168,28438.59241,59586.22607,158431.8992,117354.2046,45907.05429,85391.49484,203820.0303,69398.98513,74741.21405,98408.55119,28464.80299,25790.60286,0,53010.63518
TG.50:3|TG.14:0_18:1_18:2__Pp,TG 50:3|TG 14:0_18:1_18:2,C53 H96 O6,Positive Phase,828.7206,13.37,4542972.728,5632061.984,6538588.358,10261927.78,6981667.811,4065705.104,8227604.502,3976200.773,5569412.199,8471099.784,4664929.972,1775835.028,4681915.964,5383401.338,5667489.698,13588196.41,6057382.479,5566263.888,6344092.514,12957759.64,4269500.463,4619306.001,7614637.649,4015157.186,4311144.296,3517521.826,12513627.55
TG.50:4|TG.14:0_18:1_18:3__Pp,TG 50:4|TG 14:0_18:1_18:3,C53 H94 O6,Positive Phase,826.7046,12.86,678721.3663,841431.5986,1193078.229,1837083.418,1258175.16,740811.9738,1500891.73,752806.8656,1015368.746,1547060.842,858515.879,350066.3475,852938.1949,1007014.414,1114484.328,2575249.482,1037166.756,995913.4202,1072064.91,2241153.741,701750.7001,881503.8239,1417853.983,798921.7384,813671.3105,567449.3001,1647531.917
TG.50:5|TG.14:0_18:2_18:3__Pp,TG 50:5|TG 14:0_18:2_18:3,C53 H92 O6,Positive Phase,824.6894,12.37,44108.76977,54682.98848,54972.19997,29408.09451,106819.3002,23587.8851,43133.14798,50839.34399,88711.5386,133497.2183,92906.41767,0,78275.55948,26944.38422,92966.55283,162681.6827,60368.76317,84172.41456,42060.26954,116639.343,36314.87084,45476.36546,98939.06293,70100.26744,54280.66061,23275.81233,114338.9728
TG.51:0|TG.16:0_17:0_18:0__Pp,TG 51:0|TG 16:0_17:0_18:0,C54 H104 O6,Positive Phase,848.7832,14.51,234936.5652,291258.0322,213223.6228,512423.8323,391758.1005,326108.3017,357943.8424,87366.57336,334747.8912,94924.09498,112802.3265,267499.7888,240858.1998,263907.9119,308124.5347,374053.8836,200555.9526,214106.5629,208396.4697,470589.9105,132852.9547,251686.3227,439538.0855,234643.5897,242859.1292,57922.52194,235047.9625
TG.51:1|TG.16:0_17:0_18:1__Pp,TG 51:1|TG 16:0_17:0_18:1,C54 H102 O6,Positive Phase,846.7676,14.36,1190247.914,1475586.676,2052695.155,3186734.287,2260928.4,1332463.827,2322407.82,1232222.861,1674643.311,2258547.008,1341544.656,706553.0664,1638631.554,1620225.962,1690446.61,4104872.879,1845208.66,1699615.697,1892066.668,3174772.625,1054850.973,1254331.801,2213315.804,1209789.808,1371617.626,513331.2802,2135624.467
TG.51:2|TG.16:0_17:1_18:1__Pp,TG 51:2|TG 16:0_17:1_18:1,C54 H100 O6,Positive Phase,844.7519,14.1,1527401.626,1893566.426,2166049.53,3310555.016,2411524.638,1520381.7,2591288.625,1366946.964,1882485.757,2725744.223,1717910.65,735189.0234,1792467.974,1867752.653,2059068.724,4472413.372,2042112.162,1822111.26,2166232.602,4412177.602,1372221.505,1508938.795,2547072.808,1302832.545,1595916.97,868409.9256,3241469.192
TG.51:3|TG.15:0_18:1_18:2__Pp,TG 51:3|TG 15:0_18:1_18:2,C54 H98 O6,Positive Phase,842.736,13.64,646654.544,801677.3799,972932.0688,1548457.654,1144348.976,680135.3904,1264065.839,652044.5523,773978.4912,1157678.659,646781.6104,401930.2024,796938.3836,837172.5832,1020265.871,2008194.121,827588.3017,825946.7356,976232.4123,2003211.748,528763.37,707205.3495,1196200.052,631335.2569,747291.8473,359053.5092,1314636.603
TG.51:3|TG.17:1_17:1_17:1__Pp,TG 51:3|TG 17:1_17:1_17:1,C54 H98 O6,Positive Phase,842.7361,13.64,657772.7681,815460.9819,952220.601,1548357.498,1152480.597,680135.3904,1264065.839,642083.1812,773978.4912,1157678.659,660243.8308,401539.9143,796938.3836,957879.4603,1020265.871,2000059.521,815840.4393,843617.4141,976822.6921,2003211.748,528763.37,685381.4477,1225783.466,631335.2569,747291.8473,359053.5092,1257158.769
TG.51:4|TG.16:1_17:1_18:2__Pp,TG 51:4|TG 16:1_17:1_18:2,C54 H96 O6,Positive Phase,840.7207,13.14,166219.0834,206066.8722,182519.9677,153888.3199,258978.8905,33533.4191,104897.447,29029.32413,208865.9657,160990.8075,155761.6192,48172.21977,49629.54995,167063.2099,80644.46686,493363.5012,230323.9573,159070.0368,228939.4131,399146.7288,99382.60975,229129.0878,98222.46763,192135.6493,11274.3972,116214.7114,45126.7884
TG.51:5|TG.15:1_18:2_18:2__Pp,TG 51:5|TG 15:1_18:2_18:2,C54 H94 O6,Positive Phase,838.7054,12.72,26891.56752,33338.29723,0,89240.15955,33477.46695,0,45141.58533,0,0,22265.4927,0,33932.67001,34121.80369,0,47864.07262,0,39726.13259,0,0,0,0,36832.87192,41906.75023,33081.47569,51944.51972,0,28767.66252
TG.52:0|TG.16:0_18:0_18:0__Pp,TG 52:0|TG 16:0_18:0_18:0,C55 H106 O6,Positive Phase,862.7991,14.57,1651168.105,2047003.509,3892709.65,10212098.09,7284215.702,3691592.93,3272487.532,1409762.618,4897328.854,1376573.347,2705716.831,1686022.776,4284893.386,5110465.216,4544116.286,3805319.887,2491309.957,1623524.526,2189562.987,7100066.448,2769688.217,3066856.625,7842537.211,3409476.159,2813378.557,556959.5009,2981774.89
TG.52:1;O|TG.16:0_18:0_18:1;O__Pp,TG 52:1;O|TG 16:0_18:0_18:1;O,C55 H104 O7,Positive Phase,876.7803,13.43,0,0,14681.49419,594972.8345,253987.1884,133583.5618,457123.0597,152023.0948,224318.742,362351.9888,254608.8692,95631.00671,506775.0793,0,274636.1712,7233.471735,0,133720.6602,253953.461,199814.743,65628.09865,11296.06717,429133.5881,291995.6951,137083.761,10303.78649,0
TG.52:1|TG.16:0_18:0_18:1__Pp,TG 52:1|TG 16:0_18:0_18:1,C55 H104 O6,Positive Phase,860.7846,14.45,45838265.51,56827097.15,78955007.36,98248409.99,81236472.34,46381734.75,93606187.18,46354829.17,64559969.96,77226841.81,55611261.63,17196008.97,56670748.61,64420774.52,64702251.57,122990144.4,65794390.24,66073210.01,69199641.78,90111952.65,40606412.77,43857229.41,86664731.9,48022796.88,46004801.73,14804300.94,72193036.3
TG.52:2;O|TG.16:0_18:1_18:1;O__Pp,TG 52:2;O|TG 16:0_18:1_18:1;O,C55 H102 O7,Positive Phase,874.7626,12.91,0,0,101480.5699,26971.93048,0,0,9536.656174,0,41171.56628,15645.71332,0,287790.7354,659642.6779,0,0,30483.85824,51028.26325,23005.07673,0,123690.635,22132.833,46445.59169,0,0,0,0,0
TG.52:2;O|TG.16:0_18:1_18:1;O_1__Pp,TG 52:2;O|TG 16:0_18:1_18:1;O_1,C55 H102 O7,Positive Phase,874.7629,12.75,364085.6159,451368.0533,454273.9531,808107.4097,467891.8303,308878.5742,561700.9119,268282.8204,409810.4467,536326.6004,330609.2781,153959.0896,0,348060.2018,359852.1882,905597.686,402244.5406,442537.8997,544440.5586,693937.526,338531.8833,292663.5948,486012.1403,291654.0538,376385.1912,185588.1672,437610.4543
TG.52:2|TG.16:0_18:1_18:1__Pp,TG 52:2|TG 16:0_18:1_18:1,C55 H102 O6,Positive Phase,858.7688,14.26,105602351.4,130918459,148888518.5,174723774.1,154619847.7,111900942.6,181199628.7,107157387,139310533.8,164661087.6,123459777.3,43467471.44,122790526.5,129178347.2,132819109.7,212862936.6,128076143.9,140410209.7,130941747.8,184923823.9,113920004.3,109084605.2,181936686.1,101827969.1,97069570.65,81310202.28,94051638.5
TG.52:2|TG.16:0_18:1_18:1_1__Pp,TG 52:2|TG 16:0_18:1_18:1_1,C55 H102 O6,Positive Phase,858.7666,13.4,12141.52904,15052.22422,0,0,49942.66059,0,20394.11089,0,40101.30521,33486.52759,0,45208.80069,0,57790.67357,11301.45121,9465.027455,43247.91031,53079.14445,32087.07111,13540.26688,0,62208.93695,9455.886737,25560.36997,2813.0241,0,20105.26805
TG.52:3;O|TG.16:0_18:1_18:2;O__Pp,TG 52:3;O|TG 16:0_18:1_18:2;O,C55 H100 O7,Positive Phase,872.7462,11.81,55933.93693,69343.00922,99943.50728,186314.0189,73377.32522,56981.13042,62760.0106,65366.20639,211187.3142,144753.3546,56106.52299,0,94594.82416,69514.47045,57518.39079,137781.824,75647.41799,109360.7657,68067.61257,203550.5803,51270.11074,70183.68122,44477.20957,38061.08525,96956.50456,74649.60838,117570.3521
TG.52:3;O|TG.16:0_18:1_18:2;O_1__Pp,TG 52:3;O|TG 16:0_18:1_18:2;O_1,C55 H100 O7,Positive Phase,872.7468,12.16,454483.7698,563437.4043,1226169.835,1726793.76,1049999.404,671561.7808,938308.9592,858105.171,1100983.107,1763611.08,806887.3185,443884.4572,1145581.825,728720.0757,865650.1339,1868306.564,1022110.835,933477.9138,1004791.762,2139485.738,665762.4869,783131.5368,1173359.072,625052.8523,641367.8561,543813.6702,1572907.18
TG.52:3;O|TG.18:1_18:1_16:1;O__Pp,TG 52:3;O|TG 18:1_18:1_16:1;O,C55 H100 O7,Positive Phase,872.7469,12.33,185639.5725,230143.0455,361377.4564,324180.8455,175982.943,65049.19269,55372.82393,0,191477.4175,539728.3208,0,114340.1714,1091343.921,0,72954.74224,166008.3088,161303.7908,112706.0716,0,46282.78858,0,89082.20343,74067.18508,0,14295.74776,39738.87579,80297.1504
TG.52:3|TG.16:0_18:1_18:2__Pp,TG 52:3|TG 16:0_18:1_18:2,C55 H100 O6,Positive Phase,856.7514,14.6,0,0,0,0,22720.82183,0,0,0,36069.58024,0,0,0,0,0,0,21995.58804,0,0,96031.84199,0,0,0,0,0,12362.81627,0,0
TG.52:3|TG.16:1_18:1_18:1__Pp,TG 52:3|TG 16:1_18:1_18:1,C55 H100 O6,Positive Phase,856.7531,13.9,58697628.11,72769241.55,95517741.91,140455832.4,99544218.08,49368349.77,121101760.7,53471734.63,71980775.29,116639790.9,63118180.91,19190226.45,61310241.82,74324763.77,78968896.32,190119082,87794054.74,79362562.4,90473858.76,146803929.1,0,53931165.27,101721976.4,55571652.01,57211630.21,0,142081990.8
TG.52:4;O|TG.16:0_18:2_18:2;O__Pp,TG 52:4;O|TG 16:0_18:2_18:2;O,C55 H98 O7,Positive Phase,870.7311,11.59,157431.144,195172.1955,353663.0027,495194.1943,279692.6356,165530.7983,418900.0314,188448.1396,132727.5207,439971.4243,177663.1499,146236.7988,285480.0164,78904.72545,283625.709,594267.4349,275975.0605,302061.4484,271883.6603,580988.3006,42730.26285,182434.1135,312526.8986,99159.09067,178237.0513,67563.24375,348945.4103
TG.52:4;O|TG.18:1_18:2_16:1;O__Pp,TG 52:4;O|TG 18:1_18:2_16:1;O,C55 H98 O7,Positive Phase,870.7308,11.23,0,0,42380.27537,35863.87803,29422.54328,0,91373.75811,0,0,45793.12632,35357.22916,0,0,15362.57879,40970.01884,27715.2733,24243.25678,0,28735.94334,0,0,0,45023.67886,33587.78722,10000.69167,0,0
TG.52:4|TG.16:0_18:2_18:2__Pp,TG 52:4|TG 16:0_18:2_18:2,C55 H98 O6,Positive Phase,854.7365,13.41,12843105.55,15921990.04,21688732.73,33178435.86,22698847.59,12012643.03,29481459.56,12309821.58,16468649.17,26214733.72,14998474.97,4898795.441,14632768.98,17263710.92,19057470.54,49104391.64,19539949.55,17499318.59,19708581.69,31243750.71,10575366.77,11964854.86,24224681.99,13740198.39,13815390.14,7316644.873,26739057.16
TG.52:4|TG.16:0_18:2_18:2_1__Pp,TG 52:4|TG 16:0_18:2_18:2_1,C55 H98 O6,Positive Phase,854.7365,13.41,12834538.31,15911368.97,21688732.73,33060409.7,22698847.59,12012643.03,29167579.97,12305544.36,16468649.17,26214733.72,15194343.19,4901159.661,14632768.98,17263710.92,18898348.51,49533145.24,19539949.55,17499318.59,19708581.69,31249918.72,10575366.77,11964923.5,24224681.99,13549243.67,13815390.14,7596681.181,26649718.17
TG.52:5;O|TG.18:1_18:2_16:2;O__Pp,TG 52:5;O|TG 18:1_18:2_16:2;O,C55 H96 O7,Positive Phase,868.7152,11.15,31077.05425,38527.1729,21502.01717,42208.93808,32301.47639,0,82161.67113,24612.3634,0,20926.93787,0,0,0,35133.07133,40230.62388,82365.0653,39066.659,0,45528.21901,59470.6892,0,28441.27551,58081.53904,0,20964.10465,0,58832.99419
TG.52:5|TG.16:1_18:2_18:2__Pp,TG 52:5|TG 16:1_18:2_18:2,C55 H96 O6,Positive Phase,852.7204,12.87,1526014.723,1891847.04,2555088.447,3802815.498,2676731.579,1557043.151,3409318.739,1554040.163,1958651.219,2977575.27,1894349.525,583654.812,1844258.481,1999080.283,2337942.463,5748073.793,2046540.759,1863527.269,2274668.109,3867927.571,1305065.808,1450854.839,3027333.145,1712552.245,1638616.67,814106.664,2462633.262
TG.52:6|TG.16:1_18:2_18:3__Pp,TG 52:6|TG 16:1_18:2_18:3,C55 H94 O6,Positive Phase,850.706,12.39,75632.60229,93764.04605,180123.3782,160240.6872,11351.56285,72211.28536,211755.1954,92101.20702,22728.20664,147697.1777,103718.491,0,100221.9642,77073.10872,119246.3434,239397.2146,145330.5886,141152.5502,143846.5187,121306.4922,77615.21095,64063.88789,145743.1505,84241.53064,83574.63524,46900.10801,109859.0828
TG.53:0|TG.14:0_16:0_23:0__Pp,TG 53:0|TG 14:0_16:0_23:0,C56 H108 O6,Positive Phase,876.8144,14.6,0,0,234050.3101,239398.4041,157950.4524,351323.2093,361302.4063,158107.3588,271177.2169,135726.7562,146073.6837,60879.62329,168541.5714,313304.3222,223379.3237,343209.7856,125008.2885,82534.34283,258698.6938,332700.1428,182775.7462,191292.44,267688.4967,217968.7797,245478.3313,155751.1488,154937.8107
TG.53:1|TG.17:0_18:0_18:1__Pp,TG 53:1|TG 17:0_18:0_18:1,C56 H106 O6,Positive Phase,874.7988,14.5,1324501.675,1642025.163,2410651.624,3642982.293,2760470.685,1340865.731,2825459.554,1385838.173,1744905.928,2400568.807,1567918.757,708202.5302,1665682.055,2059185.356,2121074.412,4390640.422,1961212.985,1839654.851,2178843.158,3499849.301,1023841.753,1264373.183,2401609.305,1320060.549,1564298.976,345740.9367,2055354.3
TG.53:2|TG.17:0_18:1_18:1__Pp,TG 53:2|TG 17:0_18:1_18:1,C56 H104 O6,Positive Phase,872.7832,14.35,3565865.279,4420712.049,6055153.099,8361460.401,5843916.39,3590894.112,7121429.556,3479356.054,3870058.449,7084026.646,4139609.263,1565747.581,4433285.251,4888736.843,4494491.507,11400944.1,4787739.194,4999392.118,5330128.354,9351185.183,3421792.421,3647238.356,6669833.049,3539662.814,3535611.175,2148551.867,7612518.849
TG.53:3|TG.17:1_18:1_18:1__Pp,TG 53:3|TG 17:1_18:1_18:1,C56 H102 O6,Positive Phase,870.7673,14.1,2426389.726,3008069.419,3750641.382,6004900.815,3974641.056,1593048.289,4613791.932,2303881.989,3298855.618,4606460.108,2865361.94,863969.6028,2643937.682,3004972.708,3161134.035,7734927.094,3766078.825,3267052.78,3814854.502,6319450.21,2094544.641,2325371.805,4157604.91,2292502.059,2298256.335,1477007.625,5363074.424
TG.53:4|TG.17:1_18:1_18:2__Pp,TG 53:4|TG 17:1_18:1_18:2,C56 H100 O6,Positive Phase,868.7516,13.64,972319.6822,1205414.394,1517142.864,2313258.317,1585885.466,1006442.574,2031959.284,996417.6205,1303443.742,1871029.189,1102050.057,463122.1018,1231753.922,1243580.762,1443086.037,3378130.26,1371775.339,1203612.793,1456023.18,2448782.506,823382.0294,941335.9843,1900265.393,987921.939,1000689.299,510003.729,1658335.505
TG.53:5|TG.17:1_18:2_18:2__Pp,TG 53:5|TG 17:1_18:2_18:2,C56 H98 O6,Positive Phase,866.7362,13.14,186820.0573,231606.5285,356260.7596,469287.1187,273414.7362,184677.0573,350391.8625,253882.6719,235014.7687,423330.1528,249037.5547,58633.64136,249475.6905,302450.0362,311156.5837,644626.0578,296694.7815,312509.0226,311005.34,443986.1873,140570.0453,180011.0403,301625.2266,263329.2837,210709.6307,86072.11351,281777.6437
TG.53:6|TG.17:1_18:2_18:3__Pp,TG 53:6|TG 17:1_18:2_18:3,C56 H96 O6,Positive Phase,864.721,12.67,0,0,42656.95816,0,26714.94824,0,48147.42686,13386.52099,0,0,0,0,0,0,0,68377.42197,0,0,24026.33827,0,0,0,0,0,19985.20021,0,0
TG.54:0|TG.16:0_18:0_20:0__Pp,TG 54:0|TG 16:0_18:0_20:0,C57 H110 O6,Positive Phase,890.8292,14.66,347510.3332,430819.1693,697040.3038,1501611.755,1187837.716,705634.273,617147.1873,294614.6241,711212.8409,251441.1208,576503.5995,394784.3331,803347.9215,825552.8848,811391.0497,717545.0145,466751.6151,443229.2857,439595.9648,1144046.79,575616.6092,559324.208,1328794.582,576233.5921,462678.4158,224166.4564,509126.3545
TG.54:1|TG.18:0_18:0_18:1__Pp,TG 54:1|TG 18:0_18:0_18:1,C57 H108 O6,Positive Phase,888.8148,14.56,6199263.191,7685415.836,10257036.93,18801577.12,13290892.21,6718853.802,14784895.61,6525686.122,9150213.058,11745398.99,7737968.848,2808235.011,8021043.267,9529368.651,9666451.344,23429419.98,10662959.77,9271757.159,11290421.11,14423410.51,5452208.505,5659793.294,12725706.27,6828159.576,6727166.453,2025135.475,10980172.69
TG.54:2;O|TG.18:0_18:1_18:1;O__Pp,TG 54:2;O|TG 18:0_18:1_18:1;O,C57 H106 O7,Positive Phase,902.8028,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453318.4627,0,169461.0225,171547.5112,319788.9743,216249.1111,324485.1934,0,0
