"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CompoundName","CleanName","LipidABV","Formula","Mass","RT","LargerLipidGroup.ABV","LargerLipidGroup","LIPIDClass_CommonName","LipidClass_LIPID_MAPS","LIPID_MAPS"
"917","PC.14:0_16:1__Np",-0.573924669450837,-0.172214289544113,-1.63240241097678,0.108760978372071,0.297469279098622,-5.24680013823604,"PC.14:0_16:1__Np",53,-1.63477912561882,0.108253669401854,0.29648769690296,"PC 14:0_16:1","PC 14:0 16:1","PC","C38 H74 N O8 P",703.5165,6.44,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"918","PC.14:0_16:1__Np",-0.573924669450837,-0.172214289544113,-1.63240241097678,0.108760978372071,0.297469279098622,-5.24680013823604,"PC.14:0_16:1__Np",53,-1.63477912561882,0.108253669401854,0.29648769690296,"PC 14:0_16:1","PC 14:0 16:1","PC","C38 H74 N O8 P",703.5172,6.46,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"919","PC.14:1_16:1__Np",-7.15808427958606,-10.3081938166076,-3.23839899889095,0.00338751013204793,0.0273823735673874,-1.87754013751364,"PC.14:1_16:1__Np",27,-3.24196530135491,0.00335216481477929,0.0274783087634021,"PC 14:1_16:1","PC 14:1 16:1","PC","C38 H72 N O8 P",701.4994,5.67,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"920","PC.15:0_16:1__Np",-3.59717538014224,-10.272955210923,-1.7899136298174,0.0861216082866763,0.260378057261536,-4.69379653709174,"PC.15:0_16:1__Np",26,-1.79120730975159,0.0858811503971914,0.26100694272149,"PC 15:0_16:1","PC 15:0 16:1","PC","C39 H76 N O8 P",717.5306,6.74,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"921","PC.15:0_18:1__Np",1.03953854689217,-0.112979786453128,1.10482267416006,0.274426849086628,0.476054921515402,-5.94108496150238,"PC.15:0_18:1__Np",53,1.10553092630069,0.274117677027205,0.475518593233482,"PC 15:0_18:1","PC 15:0 18:1","PC","C41 H80 N O8 P",745.5634,7.89,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"922","PC.15:0_18:1__Np",1.03953854689217,-0.112979786453128,1.10482267416006,0.274426849086628,0.476054921515402,-5.94108496150238,"PC.15:0_18:1__Np",53,1.10553092630069,0.274117677027205,0.475518593233482,"PC 15:0_18:1","PC 15:0 18:1","PC","C41 H80 N O8 P",745.5631,7.89,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"923","PC.15:0_18:1(d7)__Np",-0.19221388978189,5.82932366130451,-0.726955823068693,0.470580222730014,0.654426976413067,-6.28084717022803,"PC.15:0_18:1(d7)__Np",53,-0.728544318368593,0.469612708753856,0.65308147310572,"PC 15:0_18:1(d7)","PC 15:0 18:1(d7)","PC","C41 H73 D7 N O8 P",752.6064,7.85,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"924","PC.15:0_18:1(d7)__Np",-0.19221388978189,5.82932366130451,-0.726955823068693,0.470580222730014,0.654426976413067,-6.28084717022803,"PC.15:0_18:1(d7)__Np",53,-0.728544318368593,0.469612708753856,0.65308147310572,"PC 15:0_18:1(d7)","PC 15:0 18:1(d7)","PC","C41 H73 D7 N O8 P",752.6065,7.83,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"925","PC.15:0_18:1(d7)__Np",-0.19221388978189,5.82932366130451,-0.726955823068693,0.470580222730014,0.654426976413067,-6.28084717022803,"PC.15:0_18:1(d7)__Np",53,-0.728544318368593,0.469612708753856,0.65308147310572,"PC 15:0_18:1(d7)","PC 15:0 18:1(d7)","PC","C41 H73 D7 N O8 P",752.606,7.8,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"926","PC.15:0_18:1(d7)__Pp",-0.224880219999084,-0.264222115168445,-1.9134356156778,0.0672339631260542,0.228831383271132,-4.51771954527079,"PC.15:0_18:1(d7)__Pp",27,-1.9588674288347,0.0613722241508239,0.215172496721563,"PC 15:0_18:1(d7)","PC 15:0 18:1(d7)","PC","C41 H73 D7 N O8 P",752.6064,7.85,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"927","PC.15:0_18:1(d7)__Pp",-0.224880219999084,-0.264222115168445,-1.9134356156778,0.0672339631260542,0.228831383271132,-4.51771954527079,"PC.15:0_18:1(d7)__Pp",27,-1.9588674288347,0.0613722241508239,0.215172496721563,"PC 15:0_18:1(d7)","PC 15:0 18:1(d7)","PC","C41 H73 D7 N O8 P",752.6065,7.83,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"928","PC.15:0_18:1(d7)__Pp",-0.224880219999084,-0.264222115168445,-1.9134356156778,0.0672339631260542,0.228831383271132,-4.51771954527079,"PC.15:0_18:1(d7)__Pp",27,-1.9588674288347,0.0613722241508239,0.215172496721563,"PC 15:0_18:1(d7)","PC 15:0 18:1(d7)","PC","C41 H73 D7 N O8 P",752.606,7.8,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"929","PC.15:0_18:2__Np",-0.266116512821031,-0.608444909890266,-0.673623496109009,0.503595372723453,0.676422309693004,-6.31779140517059,"PC.15:0_18:2__Np",53,-0.674471458478783,0.503057673335524,0.675845159757812,"PC 15:0_18:2","PC 15:0 18:2","PC","C41 H78 N O8 P",743.5474,7.07,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"930","PC.15:0_18:2__Np",-0.266116512821031,-0.608444909890266,-0.673623496109009,0.503595372723453,0.676422309693004,-6.31779140517059,"PC.15:0_18:2__Np",53,-0.674471458478783,0.503057673335524,0.675845159757812,"PC 15:0_18:2","PC 15:0 18:2","PC","C41 H78 N O8 P",743.5472,7.06,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"931","PC.16:0_16:0__Np",-0.370861327913232,2.58018019428381,-1.79885977616185,0.0779655146255983,0.248015925471732,-4.97745925333333,"PC.16:0_16:0__Np",53,-1.80474287347706,0.0770206639367743,0.249429139357669,"PC 16:0_16:0","PC 16:0 16:0","PC","C40 H80 N O8 P",733.5619,8.28,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"932","PC.16:0_16:0__Np",-0.370861327913232,2.58018019428381,-1.79885977616185,0.0779655146255983,0.248015925471732,-4.97745925333333,"PC.16:0_16:0__Np",53,-1.80474287347706,0.0770206639367743,0.249429139357669,"PC 16:0_16:0","PC 16:0 16:0","PC","C40 H80 N O8 P",733.5627,8.28,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"933","PC.16:0_16:0__Np",-0.370861327913232,2.58018019428381,-1.79885977616185,0.0779655146255983,0.248015925471732,-4.97745925333333,"PC.16:0_16:0__Np",53,-1.80474287347706,0.0770206639367743,0.249429139357669,"PC 16:0_16:0","PC 16:0 16:0","PC","C40 H80 N O8 P",733.5619,8.27,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"934","PC.16:0_16:0__Pp",-1.42906033307632,-4.28707530547493,-0.70846635994068,0.485223335632225,0.666037691834799,-5.97248382508538,"PC.16:0_16:0__Pp",27,-0.70925539350248,0.484728598422602,0.666144142342277,"PC 16:0_16:0","PC 16:0 16:0","PC","C40 H80 N O8 P",733.5627,8.28,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"935","PC.16:0_16:0__Pp",-1.42906033307632,-4.28707530547493,-0.70846635994068,0.485223335632225,0.666037691834799,-5.97248382508538,"PC.16:0_16:0__Pp",27,-0.70925539350248,0.484728598422602,0.666144142342277,"PC 16:0_16:0","PC 16:0 16:0","PC","C40 H80 N O8 P",733.5619,8.27,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"936","PC.16:0_16:0__Pp",-1.42906033307632,-4.28707530547493,-0.70846635994068,0.485223335632225,0.666037691834799,-5.97248382508538,"PC.16:0_16:0__Pp",27,-0.70925539350248,0.484728598422602,0.666144142342277,"PC 16:0_16:0","PC 16:0 16:0","PC","C40 H80 N O8 P",733.5619,8.28,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"937","PC.16:0_16:1__Np",-0.454119696038474,2.27150566573881,-1.54404949015598,0.128765628605048,0.320102011483579,-5.38022123162321,"PC.16:0_16:1__Np",53,-1.54692612962218,0.128064532679306,0.321265336290328,"PC 16:0_16:1","PC 16:0 16:1","PC","C40 H78 N O8 P",731.5465,7.39,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"938","PC.16:0_16:1__Np",-0.454119696038474,2.27150566573881,-1.54404949015598,0.128765628605048,0.320102011483579,-5.38022123162321,"PC.16:0_16:1__Np",53,-1.54692612962218,0.128064532679306,0.321265336290328,"PC 16:0_16:1","PC 16:0 16:1","PC","C40 H78 N O8 P",731.5466,7.41,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"939","PC.16:0_16:1__Np",-0.454119696038474,2.27150566573881,-1.54404949015598,0.128765628605048,0.320102011483579,-5.38022123162321,"PC.16:0_16:1__Np",53,-1.54692612962218,0.128064532679306,0.321265336290328,"PC 16:0_16:1","PC 16:0 16:1","PC","C40 H78 N O8 P",731.5469,7.39,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"940","PC.16:0_16:1__Pp",-7.04107277954631,-11.0475774191881,-3.25167166237288,0.0032787437478092,0.027067076045744,-1.84774615818584,"PC.16:0_16:1__Pp",27,-3.25526106012725,0.00324425029098987,0.0271676786957713,"PC 16:0_16:1","PC 16:0 16:1","PC","C40 H78 N O8 P",731.5469,7.39,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"941","PC.16:0_16:1__Pp",-7.04107277954631,-11.0475774191881,-3.25167166237288,0.0032787437478092,0.027067076045744,-1.84774615818584,"PC.16:0_16:1__Pp",27,-3.25526106012725,0.00324425029098987,0.0271676786957713,"PC 16:0_16:1","PC 16:0 16:1","PC","C40 H78 N O8 P",731.5465,7.39,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"942","PC.16:0_16:1__Pp",-7.04107277954631,-11.0475774191881,-3.25167166237288,0.0032787437478092,0.027067076045744,-1.84774615818584,"PC.16:0_16:1__Pp",27,-3.25526106012725,0.00324425029098987,0.0271676786957713,"PC 16:0_16:1","PC 16:0 16:1","PC","C40 H78 N O8 P",731.5466,7.41,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"943","PC.16:0_17:0__Np",-3.92663935872588,-9.07634578093129,-1.23284592002167,0.229124646818677,0.427405591180993,-5.48410678309371,"PC.16:0_17:0__Np",27,-1.23416392568355,0.228618054956526,0.428605288571758,"PC 16:0_17:0","PC 16:0 17:0","PC","C41 H82 N O8 P",747.5776,8.78,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"944","PC.16:0_18:0__Np",-0.625571978295845,0.187958697831357,-1.9346083262006,0.058600367387199,0.211188777395582,-4.74087955456215,"PC.16:0_18:0__Np",53,-1.93775937207941,0.058198993846936,0.209085274190844,"PC 16:0_18:0","PC 16:0 18:0","PC","C42 H84 N O8 P",761.5931,9.2,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"945","PC.16:0_18:0__Np",-0.625571978295845,0.187958697831357,-1.9346083262006,0.058600367387199,0.211188777395582,-4.74087955456215,"PC.16:0_18:0__Np",53,-1.93775937207941,0.058198993846936,0.209085274190844,"PC 16:0_18:0","PC 16:0 18:0","PC","C42 H84 N O8 P",761.5932,9.19,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"946","PC.16:0_18:1__Np",-0.459361107096567,3.89390645113632,-2.09152494239081,0.0414853316546244,0.165357307440943,-4.44908846182274,"PC.16:0_18:1__Np",53,-2.09767620258054,0.0409087970288401,0.164587347635149,"PC 16:0_18:1","PC 16:0 18:1","PC","C42 H82 N O8 P",759.5778,8.31,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"947","PC.16:0_18:1__Np",-0.459361107096567,3.89390645113632,-2.09152494239081,0.0414853316546244,0.165357307440943,-4.44908846182274,"PC.16:0_18:1__Np",53,-2.09767620258054,0.0409087970288401,0.164587347635149,"PC 16:0_18:1","PC 16:0 18:1","PC","C42 H82 N O8 P",759.5779,8.29,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"948","PC.16:0_18:2__Np",-0.595962654562654,3.51983229629155,-2.97765289712717,0.00443775172292104,0.0326933101612664,-2.46775603996211,"PC.16:0_18:2__Np",53,-2.98789544518397,0.00431170672866141,0.0323795266591089,"PC 16:0_18:2","PC 16:0 18:2","PC","C42 H80 N O8 P",757.5628,7.57,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"949","PC.16:0_18:2__Np",-0.595962654562654,3.51983229629155,-2.97765289712717,0.00443775172292104,0.0326933101612664,-2.46775603996211,"PC.16:0_18:2__Np",53,-2.98789544518397,0.00431170672866141,0.0323795266591089,"PC 16:0_18:2","PC 16:0 18:2","PC","C42 H80 N O8 P",757.5621,7.55,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"950","PC.16:0_18:2__Np",-0.595962654562654,3.51983229629155,-2.97765289712717,0.00443775172292104,0.0326933101612664,-2.46775603996211,"PC.16:0_18:2__Np",53,-2.98789544518397,0.00431170672866141,0.0323795266591089,"PC 16:0_18:2","PC 16:0 18:2","PC","C42 H80 N O8 P",757.5621,7.54,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"951","PC.16:0_18:2__Pp",-2.07493290026682,-3.18942611792334,-1.42496593915116,0.166558026271948,0.368580879430699,-5.24644982755186,"PC.16:0_18:2__Pp",27,-1.42665058161471,0.166050930475604,0.368043791688059,"PC 16:0_18:2","PC 16:0 18:2","PC","C42 H80 N O8 P",757.5628,7.57,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"952","PC.16:0_18:2__Pp",-2.07493290026682,-3.18942611792334,-1.42496593915116,0.166558026271948,0.368580879430699,-5.24644982755186,"PC.16:0_18:2__Pp",27,-1.42665058161471,0.166050930475604,0.368043791688059,"PC 16:0_18:2","PC 16:0 18:2","PC","C42 H80 N O8 P",757.5621,7.54,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"953","PC.16:0_18:2__Pp",-2.07493290026682,-3.18942611792334,-1.42496593915116,0.166558026271948,0.368580879430699,-5.24644982755186,"PC.16:0_18:2__Pp",27,-1.42665058161471,0.166050930475604,0.368043791688059,"PC 16:0_18:2","PC 16:0 18:2","PC","C42 H80 N O8 P",757.5621,7.55,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"954","PC.16:0_19:1__Np",-5.11573827055657,-1.93869390575475,-2.50059107473529,0.0196452124453321,0.0941544276382965,-3.43084066013586,"PC.16:0_19:1__Np",26,-2.50242987634376,0.0195481313839989,0.0928735711468357,"PC 16:0_19:1","PC 16:0 19:1","PC","C43 H84 N O8 P",773.5942,8.8,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"955","PC.16:0_20:4__Np",-1.03891608010102,1.45787461600754,-5.40085312113908,1.75448889720006e-06,0.000291746439477266,4.91433947332671,"PC.16:0_20:4__Np",53,-5.42074413375678,1.63101014206759e-06,0.000271213686480953,"PC 16:0_20:4","PC 16:0 20:4","PC","C44 H80 N O8 P",781.562,7.37,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"956","PC.16:0_20:4__Np",-1.03891608010102,1.45787461600754,-5.40085312113908,1.75448889720006e-06,0.000291746439477266,4.91433947332671,"PC.16:0_20:4__Np",53,-5.42074413375678,1.63101014206759e-06,0.000271213686480953,"PC 16:0_20:4","PC 16:0 20:4","PC","C44 H80 N O8 P",781.562,7.38,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"957","PC.16:1_16:1__Np",-1.54959724677574,1.13722896049102,-3.51181228171092,0.000941886511454332,0.0135527976626658,-1.04023697611255,"PC.16:1_16:1__Np",53,-3.51570996697444,0.000930229989247613,0.0138836239974172,"PC 16:1_16:1","PC 16:1 16:1","PC","C40 H76 N O8 P",729.5309,6.53,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"958","PC.16:1_16:1__Np",-1.54959724677574,1.13722896049102,-3.51181228171092,0.000941886511454332,0.0135527976626658,-1.04023697611255,"PC.16:1_16:1__Np",53,-3.51570996697444,0.000930229989247613,0.0138836239974172,"PC 16:1_16:1","PC 16:1 16:1","PC","C40 H76 N O8 P",729.531,6.52,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"959","PC.16:1_18:2__Np",-0.434357384225232,-0.614488024456632,-1.32425953541795,0.1913271811685,0.396622962756168,-5.68255992365456,"PC.16:1_18:2__Np",53,-1.32637471785414,0.190624868896338,0.395724391289146,"PC 16:1_18:2","PC 16:1 18:2","PC","C42 H78 N O8 P",755.5462,6.7,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"960","PC.16:1_18:2__Np",-0.434357384225232,-0.614488024456632,-1.32425953541795,0.1913271811685,0.396622962756168,-5.68255992365456,"PC.16:1_18:2__Np",53,-1.32637471785414,0.190624868896338,0.395724391289146,"PC 16:1_18:2","PC 16:1 18:2","PC","C42 H78 N O8 P",755.5464,6.68,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"961","PC.16:1_20:4__Np",-7.73127315025602,-4.4188607279215,-3.69825998883546,0.00112818866914085,0.0141205549556984,-0.845118055155554,"PC.16:1_20:4__Np",26,-3.70103379583032,0.00111741205605982,0.0147803140142458,"PC 16:1_20:4","PC 16:1 20:4","PC","C44 H78 N O8 P",779.5471,6.51,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"962","PC.16:1_24:1__Np",1.76967564055557,-4.31120949266184,0.695759595580092,0.49327669173047,0.670764099502649,-5.95241891993807,"PC.16:1_24:1__Np",26,0.6963564808385,0.492895213669649,0.670245360644242,"PC 16:1_24:1","PC 16:1 24:1","PC","C48 H92 N O8 P",841.6564,9.99,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"963","PC.17:0_16:1__Np",4.53309810640251,-9.49681539224784,1.73800608343251,0.094540016874663,0.27104576266529,-4.79868129980675,"PC.17:0_16:1__Np",27,1.73988966695722,0.0941772416680712,0.274742629828659,"PC 17:0_16:1","PC 17:0 16:1","PC","C41 H80 N O8 P",745.5649,7.69,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"964","PC.17:0_18:1__Np",0.492720971348775,-0.539671177661412,1.33386491908529,0.19429812347502,0.399216260353471,-5.36283631785091,"PC.17:0_18:1__Np",27,1.33822534508623,0.192868135526757,0.398896773303109,"PC 17:0_18:1","PC 17:0 18:1","PC","C43 H84 N O8 P",773.5943,8.8,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"965","PC.18:0_18:1__Np",-0.611248561586914,2.98144041527722,-3.32916081499888,0.00162432265737602,0.0168813533320151,-1.54536018227958,"PC.18:0_18:1__Np",53,-3.34245929945499,0.0015610338429749,0.0172151163982296,"PC 18:0_18:1","PC 18:0 18:1","PC","C44 H86 N O8 P",787.609,9.21,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"966","PC.18:0_18:1__Np",-0.611248561586914,2.98144041527722,-3.32916081499888,0.00162432265737602,0.0168813533320151,-1.54536018227958,"PC.18:0_18:1__Np",53,-3.34245929945499,0.0015610338429749,0.0172151163982296,"PC 18:0_18:1","PC 18:0 18:1","PC","C44 H86 N O8 P",787.6091,9.2,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"967","PC.18:0_18:1__Np",-0.611248561586914,2.98144041527722,-3.32916081499888,0.00162432265737602,0.0168813533320151,-1.54536018227958,"PC.18:0_18:1__Np",53,-3.34245929945499,0.0015610338429749,0.0172151163982296,"PC 18:0_18:1","PC 18:0 18:1","PC","C44 H86 N O8 P",787.6091,9.22,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"968","PC.18:0_18:1__Pp",-3.76376838339183,-3.85071004998404,-2.04320485198093,0.051730112893433,0.193613670122045,-4.29721621744427,"PC.18:0_18:1__Pp",27,-2.04551073206108,0.0514633752784144,0.192615333839467,"PC 18:0_18:1","PC 18:0 18:1","PC","C44 H86 N O8 P",787.6091,9.22,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"969","PC.18:0_18:1__Pp",-3.76376838339183,-3.85071004998404,-2.04320485198093,0.051730112893433,0.193613670122045,-4.29721621744427,"PC.18:0_18:1__Pp",27,-2.04551073206108,0.0514633752784144,0.192615333839467,"PC 18:0_18:1","PC 18:0 18:1","PC","C44 H86 N O8 P",787.609,9.21,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"970","PC.18:0_18:1__Pp",-3.76376838339183,-3.85071004998404,-2.04320485198093,0.051730112893433,0.193613670122045,-4.29721621744427,"PC.18:0_18:1__Pp",27,-2.04551073206108,0.0514633752784144,0.192615333839467,"PC 18:0_18:1","PC 18:0 18:1","PC","C44 H86 N O8 P",787.6091,9.2,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"971","PC.18:0_18:2__Np",-0.765983990220106,4.05768330020756,-4.53944211276413,3.47135518625137e-05,0.00310819802830507,2.06626952826344,"PC.18:0_18:2__Np",53,-4.56050363586756,3.22833442464083e-05,0.00289060097713995,"PC 18:0_18:2","PC 18:0 18:2","PC","C44 H84 N O8 P",785.5935,8.49,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"972","PC.18:0_18:2__Np",-0.765983990220106,4.05768330020756,-4.53944211276413,3.47135518625137e-05,0.00310819802830507,2.06626952826344,"PC.18:0_18:2__Np",53,-4.56050363586756,3.22833442464083e-05,0.00289060097713995,"PC 18:0_18:2","PC 18:0 18:2","PC","C44 H84 N O8 P",785.5934,8.48,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"973","PC.18:0_20:3__Np",-0.656219094797686,1.0018493271083,-3.92676413290061,0.000259513309224695,0.00965917608004413,0.164982506492668,"PC.18:0_20:3__Np",53,-3.9453020563676,0.00024438501511724,0.00991756505607084,"PC 18:0_20:3","PC 18:0 20:3","PC","C46 H86 N O8 P",811.6091,8.76,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"974","PC.18:0_20:3__Np",-0.656219094797686,1.0018493271083,-3.92676413290061,0.000259513309224695,0.00965917608004413,0.164982506492668,"PC.18:0_20:3__Np",53,-3.9453020563676,0.00024438501511724,0.00991756505607084,"PC 18:0_20:3","PC 18:0 20:3","PC","C46 H86 N O8 P",811.6094,8.7,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"975","PC.18:0_20:4__Np",-0.907865717819414,2.20939664725992,-5.01891351682882,6.70902476314409e-06,0.000780930482429972,3.63173361404961,"PC.18:0_20:4__Np",53,-5.03949381976415,6.232597421492e-06,0.000725474339861669,"PC 18:0_20:4","PC 18:0 20:4","PC","C46 H84 N O8 P",809.5935,8.3,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"976","PC.18:0_20:4__Np",-0.907865717819414,2.20939664725992,-5.01891351682882,6.70902476314409e-06,0.000780930482429972,3.63173361404961,"PC.18:0_20:4__Np",53,-5.03949381976415,6.232597421492e-06,0.000725474339861669,"PC 18:0_20:4","PC 18:0 20:4","PC","C46 H84 N O8 P",809.5934,8.31,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"977","PC.18:0_20:4__Np",-0.907865717819414,2.20939664725992,-5.01891351682882,6.70902476314409e-06,0.000780930482429972,3.63173361404961,"PC.18:0_20:4__Np",53,-5.03949381976415,6.232597421492e-06,0.000725474339861669,"PC 18:0_20:4","PC 18:0 20:4","PC","C46 H84 N O8 P",809.5932,8.3,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"978","PC.18:0_20:4__Pp",-3.81581865812451,-4.20125576495922,-2.14580125569069,0.0418094215672795,0.165357307440943,-4.11574736885922,"PC.18:0_20:4__Pp",27,-2.14823693695999,0.0415750767298253,0.165701598136744,"PC 18:0_20:4","PC 18:0 20:4","PC","C46 H84 N O8 P",809.5932,8.3,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"979","PC.18:0_20:4__Pp",-3.81581865812451,-4.20125576495922,-2.14580125569069,0.0418094215672795,0.165357307440943,-4.11574736885922,"PC.18:0_20:4__Pp",27,-2.14823693695999,0.0415750767298253,0.165701598136744,"PC 18:0_20:4","PC 18:0 20:4","PC","C46 H84 N O8 P",809.5934,8.31,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"980","PC.18:0_20:4__Pp",-3.81581865812451,-4.20125576495922,-2.14580125569069,0.0418094215672795,0.165357307440943,-4.11574736885922,"PC.18:0_20:4__Pp",27,-2.14823693695999,0.0415750767298253,0.165701598136744,"PC 18:0_20:4","PC 18:0 20:4","PC","C46 H84 N O8 P",809.5935,8.3,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"981","PC.18:0_22:4__Np",-0.716292385112092,-0.444069751999219,-2.4704946673727,0.0210025436278446,0.0985764547693995,-3.48962411900333,"PC.18:0_22:4__Np",26,-2.43151744556523,0.022871429961071,0.105644224105899,"PC 18:0_22:4","PC 18:0 22:4","PC","C48 H88 N O8 P",837.6247,8.89,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"982","PC.18:1_18:2__Np",-1.02679995963986,2.70514692226573,-6.03099820856643,1.84026844798267e-07,5.35518118362956e-05,7.07705823875993,"PC.18:1_18:2__Np",53,-6.05853626256796,1.66049494079739e-07,4.8320402777204e-05,"PC 18:1_18:2","PC 18:1 18:2","PC","C44 H82 N O8 P",783.5776,7.59,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
"983","PC.18:1_18:2__Np",-1.02679995963986,2.70514692226573,-6.03099820856643,1.84026844798267e-07,5.35518118362956e-05,7.07705823875993,"PC.18:1_18:2__Np",53,-6.05853626256796,1.66049494079739e-07,4.8320402777204e-05,"PC 18:1_18:2","PC 18:1 18:2","PC","C44 H82 N O8 P",783.5777,7.58,"Glycerophospholipids ","GP","Phosphatidylcholines","Glycerophosphocholines ","GP01"
